"Date","Price","Open","High","Low","Change %"
"Jul 19, 2019","-0.280","-0.284","-0.263","-0.292","3.32%"
"Jul 18, 2019","-0.271","-0.262","-0.250","-0.289","15.32%"
"Jul 17, 2019","-0.235","-0.238","-0.218","-0.257","9.30%"
"Jul 16, 2019","-0.215","-0.206","-0.196","-0.242","-2.27%"
"Jul 15, 2019","-0.220","-0.185","-0.169","-0.226","19.57%"
"Jul 12, 2019","-0.184","-0.181","-0.155","-0.199","-4.17%"
"Jul 11, 2019","-0.192","-0.236","-0.167","-0.241","-17.60%"
"Jul 10, 2019","-0.233","-0.244","-0.190","-0.252","-14.65%"
"Jul 09, 2019","-0.273","-0.284","-0.248","-0.288","-6.19%"
"Jul 08, 2019","-0.291","-0.306","-0.272","-0.308","4.30%"
"Jul 05, 2019","-0.279","-0.315","-0.249","-0.321","-7.31%"
"Jul 04, 2019","-0.301","-0.306","-0.296","-0.329","0.00%"
"Jul 03, 2019","-0.301","-0.314","-0.287","-0.319","9.85%"
"Jul 02, 2019","-0.274","-0.284","-0.256","-0.293","-3.86%"
"Jul 01, 2019","-0.285","-0.244","-0.232","-0.287","11.76%"
"Jun 28, 2019","-0.255","-0.252","-0.236","-0.262","4.94%"
"Jun 27, 2019","-0.243","-0.221","-0.204","-0.257","4.74%"
"Jun 26, 2019","-0.232","-0.260","-0.228","-0.263","-12.45%"
"Jun 25, 2019","-0.265","-0.243","-0.230","-0.269","12.29%"
"Jun 24, 2019","-0.236","-0.230","-0.221","-0.248","6.31%"
"Jun 21, 2019","-0.222","-0.252","-0.208","-0.253","-15.27%"
"Jun 20, 2019","-0.262","-0.260","-0.231","-0.266","11.97%"
"Jun 19, 2019","-0.234","-0.267","-0.217","-0.276","-11.70%"
"Jun 18, 2019","-0.265","-0.207","-0.193","-0.288","42.47%"
"Jun 17, 2019","-0.186","-0.219","-0.181","-0.223","-16.96%"
"Jun 14, 2019","-0.224","-0.217","-0.203","-0.237","8.21%"
"Jun 13, 2019","-0.207","-0.195","-0.185","-0.214","8.38%"
"Jun 12, 2019","-0.191","-0.184","-0.164","-0.199","7.30%"
"Jun 11, 2019","-0.178","-0.168","-0.159","-0.196","-2.20%"
"Jun 10, 2019","-0.182","-0.191","-0.182","-0.193","-9.45%"
"Jun 07, 2019","-0.201","-0.167","-0.149","-0.210","27.22%"
"Jun 06, 2019","-0.158","-0.145","-0.117","-0.181","8.97%"
"Jun 05, 2019","-0.145","-0.144","-0.118","-0.154","3.57%"
"Jun 04, 2019","-0.140","-0.122","-0.109","-0.150","28.44%"
"Jun 03, 2019","-0.109","-0.105","-0.086","-0.130","12.37%"
"May 31, 2019","-0.097","-0.100","-0.066","-0.104","12.79%"
"May 30, 2019","-0.086","-0.064","-0.061","-0.089","10.26%"
"May 29, 2019","-0.078","-0.066","-0.053","-0.085","65.96%"
"May 28, 2019","-0.047","-0.048","-0.035","-0.068","-2.08%"
"May 27, 2019","-0.048","-0.023","-0.010","-0.054","128.57%"
"May 24, 2019","-0.021","-0.022","-0.003","-0.028","75.00%"
"May 23, 2019","-0.012","0.011","0.011","-0.026","-200.00%"
"May 22, 2019","0.012","0.024","0.033","0.005","-55.56%"
"May 21, 2019","0.027","0.010","0.041","-0.002","575.00%"
"May 20, 2019","0.004","-0.006","0.029","-0.011","-136.36%"
"May 17, 2019","-0.011","-0.015","0.023","-0.016","1,000.00%"
"May 16, 2019","-0.001","-0.007","0.017","-0.017","-114.29%"
"May 15, 2019","0.007","0.030","0.042","-0.027","-77.42%"
"May 14, 2019","0.031","0.035","0.059","0.022","-11.43%"
"May 13, 2019","0.035","0.056","0.070","0.030","-44.44%"
"May 10, 2019","0.063","0.048","0.080","0.042","36.96%"
"May 09, 2019","0.046","0.046","0.068","0.026","-4.17%"
"May 08, 2019","0.048","0.072","0.080","0.031","-12.73%"
"May 07, 2019","0.055","0.108","0.128","0.052","-45.54%"
"May 06, 2019","0.101","0.090","0.121","0.085","-21.71%"
"May 03, 2019","0.129","0.126","0.152","0.100","7.50%"
"May 02, 2019","0.120","0.117","0.140","0.095","30.43%"
"May 01, 2019","0.092","0.106","0.120","0.092","-14.02%"
"Apr 30, 2019","0.107","0.088","0.151","0.086","17.58%"
"Apr 29, 2019","0.091","0.085","0.117","0.083","8.33%"
"Apr 26, 2019","0.084","0.083","0.101","0.068","2.44%"
"Apr 25, 2019","0.082","0.078","0.101","0.072","-4.65%"
"Apr 24, 2019","0.086","0.111","0.133","0.071","-39.01%"
"Apr 23, 2019","0.141","0.124","0.153","0.115","30.56%"
"Apr 22, 2019","0.108","0.108","0.108","0.108","0.00%"
"Apr 19, 2019","0.108","0.108","0.108","0.108","-32.50%"
"Apr 18, 2019","0.160","0.174","0.174","0.156","-10.61%"
"Apr 17, 2019","0.179","0.167","0.201","0.158","9.15%"
"Apr 16, 2019","0.164","0.150","0.170","0.124","10.81%"
"Apr 15, 2019","0.148","0.142","0.180","0.133","4.23%"
"Apr 12, 2019","0.142","0.067","0.153","0.057","115.15%"
"Apr 11, 2019","0.066","0.057","0.082","0.051","37.50%"
"Apr 10, 2019","0.048","0.072","0.083","0.043","-37.66%"
"Apr 09, 2019","0.077","0.091","0.101","0.066","-13.48%"
"Apr 08, 2019","0.089","0.088","0.097","0.076","-4.30%"
"Apr 05, 2019","0.093","0.090","0.111","0.079","24.00%"
"Apr 04, 2019","0.075","0.079","0.093","0.062","2.74%"
"Apr 03, 2019","0.073","0.059","0.093","0.052","305.56%"
"Apr 02, 2019","0.018","0.046","0.054","0.015","-60.87%"
"Apr 01, 2019","0.046","0.020","0.059","0.019","253.85%"
"Mar 29, 2019","0.013","0.008","0.034","-0.005","-13.33%"
"Mar 28, 2019","0.015","-0.016","0.026","-0.024","-193.75%"
"Mar 27, 2019","-0.016","0.023","0.041","-0.026","-127.12%"
"Mar 26, 2019","0.059","0.064","0.079","0.042","-9.23%"
"Mar 25, 2019","0.065","0.080","0.096","0.058","8.33%"
"Mar 22, 2019","0.060","0.137","0.152","0.051","-56.52%"
"Mar 21, 2019","0.138","0.168","0.168","0.122","-18.34%"
"Mar 20, 2019","0.169","0.190","0.203","0.164","-10.58%"
"Mar 19, 2019","0.189","0.167","0.219","0.164","11.18%"
"Mar 18, 2019","0.170","0.180","0.201","0.164","-7.10%"
"Mar 15, 2019","0.183","0.181","0.203","0.157","0.00%"
"Mar 14, 2019","0.183","0.168","0.192","0.160","8.28%"
"Mar 13, 2019","0.169","0.150","0.176","0.150","2.42%"
"Mar 12, 2019","0.165","0.178","0.208","0.151","5.10%"
"Mar 11, 2019","0.157","0.162","0.182","0.152","-7.65%"
"Mar 08, 2019","0.170","0.163","0.184","0.150","-2.86%"
"Mar 07, 2019","0.175","0.226","0.249","0.167","-24.24%"
"Mar 06, 2019","0.231","0.245","0.273","0.226","-16.00%"
"Mar 05, 2019","0.275","0.277","0.302","0.263","3.77%"
"Mar 04, 2019","0.265","0.287","0.298","0.259","-11.67%"
"Mar 01, 2019","0.300","0.293","0.315","0.278","1.01%"
"Feb 28, 2019","0.297","0.251","0.306","0.246","11.24%"
"Feb 27, 2019","0.267","0.224","0.283","0.213","11.25%"
"Feb 26, 2019","0.240","0.205","0.246","0.204","9.59%"
"Feb 25, 2019","0.219","0.231","0.242","0.206","2.34%"
"Feb 22, 2019","0.214","0.239","0.239","0.206","-14.40%"
"Feb 21, 2019","0.250","0.230","0.266","0.218","11.61%"
"Feb 20, 2019","0.224","0.233","0.245","0.213","-3.86%"
"Feb 19, 2019","0.233","0.237","0.252","0.209","-1.27%"
"Feb 18, 2019","0.236","0.239","0.252","0.221","-0.84%"
"Feb 15, 2019","0.238","0.239","0.250","0.216","1.28%"
"Feb 14, 2019","0.235","0.257","0.267","0.210","-11.65%"
"Feb 13, 2019","0.266","0.278","0.281","0.250","-2.56%"
"Feb 12, 2019","0.273","0.268","0.285","0.247","8.33%"
"Feb 11, 2019","0.252","0.229","0.262","0.223","12.50%"
"Feb 08, 2019","0.224","0.254","0.259","0.212","-11.81%"
"Feb 07, 2019","0.254","0.301","0.311","0.246","-18.85%"
"Feb 06, 2019","0.313","0.311","0.322","0.295","-1.57%"
"Feb 05, 2019","0.318","0.332","0.356","0.315","-5.36%"
"Feb 04, 2019","0.336","0.319","0.339","0.308","5.66%"
"Feb 01, 2019","0.318","0.313","0.324","0.294","2.25%"
"Jan 31, 2019","0.311","0.318","0.338","0.300","-9.06%"
"Jan 30, 2019","0.342","0.336","0.358","0.329","-2.84%"
"Jan 29, 2019","0.352","0.346","0.366","0.343","-2.49%"
"Jan 28, 2019","0.361","0.348","0.376","0.340","150.69%"
"Jan 25, 2019","0.144","0.124","0.152","0.112","14.29%"
"Jan 24, 2019","0.126","0.160","0.161","0.119","-27.59%"
"Jan 23, 2019","0.174","0.147","0.189","0.143","6.75%"
"Jan 22, 2019","0.163","0.177","0.196","0.158","-16.84%"
"Jan 21, 2019","0.196","0.199","0.203","0.175","-0.51%"
"Jan 18, 2019","0.197","0.184","0.216","0.173","6.49%"
"Jan 17, 2019","0.185","0.142","0.186","0.136","11.45%"
"Jan 16, 2019","0.166","0.155","0.181","0.135","18.57%"
"Jan 15, 2019","0.140","0.166","0.167","0.124","-13.58%"
"Jan 14, 2019","0.162","0.169","0.170","0.128","-1.22%"
"Jan 11, 2019","0.164","0.180","0.182","0.143","-10.38%"
"Jan 10, 2019","0.183","0.190","0.196","0.162","-4.19%"
"Jan 09, 2019","0.191","0.225","0.238","0.178","-15.11%"
"Jan 08, 2019","0.225","0.226","0.239","0.208","6.64%"
"Jan 07, 2019","0.211","0.190","0.218","0.175","1.93%"
"Jan 04, 2019","0.207","0.161","0.214","0.157","40.82%"
"Jan 03, 2019","0.147","0.157","0.183","0.135","-10.91%"
"Jan 02, 2019","0.165","0.224","0.224","0.135","-30.08%"
"Dec 28, 2018","0.236","0.236","0.243","0.209","7.27%"
"Dec 27, 2018","0.220","0.224","0.237","0.207","-9.47%"
"Dec 21, 2018","0.243","0.237","0.246","0.222","8.00%"
"Dec 20, 2018","0.225","0.197","0.237","0.182","-0.44%"
"Dec 19, 2018","0.226","0.218","0.242","0.212","-2.16%"
"Dec 18, 2018","0.231","0.217","0.239","0.206","-2.12%"
"Dec 17, 2018","0.236","0.234","0.253","0.223","0.85%"
"Dec 14, 2018","0.234","0.257","0.263","0.223","-12.36%"
"Dec 13, 2018","0.267","0.280","0.296","0.240","1.14%"
"Dec 12, 2018","0.264","0.235","0.268","0.210","18.39%"
"Dec 11, 2018","0.223","0.248","0.263","0.210","-1.33%"
"Dec 10, 2018","0.226","0.213","0.251","0.212","-1.31%"
"Dec 07, 2018","0.229","0.220","0.248","0.203","9.57%"
"Dec 06, 2018","0.209","0.240","0.255","0.197","-19.31%"
"Dec 05, 2018","0.259","0.235","0.261","0.214","9.75%"
"Dec 04, 2018","0.236","0.265","0.274","0.236","-15.11%"
"Dec 03, 2018","0.278","0.313","0.317","0.263","3.73%"
"Nov 30, 2018","0.268","0.294","0.298","0.266","-6.94%"
"Nov 29, 2018","0.288","0.308","0.314","0.278","-11.11%"
"Nov 28, 2018","0.324","0.313","0.330","0.297","2.21%"
"Nov 27, 2018","0.317","0.298","0.330","0.291","-5.65%"
"Nov 26, 2018","0.336","0.332","0.346","0.315","7.69%"
"Nov 23, 2018","0.312","0.339","0.355","0.295","-7.69%"
"Nov 22, 2018","0.338","0.340","0.354","0.319","-5.32%"
"Nov 21, 2018","0.357","0.338","0.363","0.330","8.51%"
"Nov 20, 2018","0.329","0.336","0.344","0.310","-4.36%"
"Nov 19, 2018","0.344","0.350","0.374","0.337","1.47%"
"Nov 16, 2018","0.339","0.338","0.351","0.326","4.95%"
"Nov 15, 2018","0.323","0.362","0.374","0.312","-12.47%"
"Nov 14, 2018","0.369","0.350","0.382","0.341","0.27%"
"Nov 13, 2018","0.368","0.345","0.372","0.336","6.67%"
"Nov 12, 2018","0.345","0.359","0.368","0.332","-4.96%"
"Nov 09, 2018","0.363","0.398","0.400","0.362","-12.53%"
"Nov 08, 2018","0.415","0.410","0.427","0.396","2.22%"
"Nov 07, 2018","0.406","0.371","0.415","0.368","5.45%"
"Nov 06, 2018","0.385","0.385","0.396","0.356","1.32%"
"Nov 05, 2018","0.380","0.376","0.398","0.364","-3.80%"
"Nov 02, 2018","0.395","0.386","0.400","0.367","7.63%"
"Nov 01, 2018","0.367","0.358","0.381","0.340","7.31%"
"Oct 31, 2018","0.342","0.345","0.364","0.326","2.70%"
"Oct 30, 2018","0.333","0.330","0.366","0.317","2.78%"
"Oct 29, 2018","0.324","0.306","0.354","0.294","11.72%"
"Oct 26, 2018","0.290","0.335","0.342","0.287","-14.96%"
"Oct 25, 2018","0.341","0.344","0.370","0.330","-0.29%"
"Oct 24, 2018","0.342","0.377","0.390","0.336","-8.80%"
"Oct 23, 2018","0.375","0.400","0.408","0.359","-8.98%"
"Oct 22, 2018","0.412","0.444","0.452","0.390","2.23%"
"Oct 19, 2018","0.403","0.373","0.412","0.348","2.54%"
"Oct 18, 2018","0.393","0.417","0.443","0.387","-6.21%"
"Oct 17, 2018","0.419","0.447","0.448","0.403","-7.71%"
"Oct 16, 2018","0.454","0.476","0.476","0.437","0.67%"
"Oct 15, 2018","0.451","0.436","0.465","0.433","-0.44%"
"Oct 12, 2018","0.453","0.488","0.505","0.447","-2.37%"
"Oct 11, 2018","0.464","0.445","0.491","0.445","-6.64%"
"Oct 10, 2018","0.497","0.485","0.535","0.477","2.05%"
"Oct 09, 2018","0.487","0.500","0.526","0.482","-1.42%"
"Oct 08, 2018","0.494","0.508","0.525","0.467","-4.08%"
"Oct 05, 2018","0.515","0.478","0.525","0.472","7.97%"
"Oct 04, 2018","0.477","0.481","0.494","0.445","15.78%"
"Oct 03, 2018","0.412","0.395","0.428","0.371","10.46%"
"Oct 02, 2018","0.373","0.369","0.400","0.340","-9.69%"
"Oct 01, 2018","0.413","0.414","0.444","0.401","-1.20%"
"Sep 28, 2018","0.418","0.431","0.446","0.378","-11.63%"
"Sep 27, 2018","0.473","0.421","0.473","0.407","-0.63%"
"Sep 26, 2018","0.476","0.484","0.489","0.458","-3.64%"
"Sep 25, 2018","0.494","0.462","0.496","0.456","6.70%"
"Sep 24, 2018","0.463","0.403","0.465","0.387","13.76%"
"Sep 21, 2018","0.407","0.404","0.422","0.384","-3.33%"
"Sep 20, 2018","0.421","0.422","0.442","0.401","-1.17%"
"Sep 19, 2018","0.426","0.430","0.437","0.391","0.95%"
"Sep 18, 2018","0.422","0.392","0.426","0.375","5.24%"
"Sep 17, 2018","0.401","0.393","0.414","0.376","10.47%"
"Sep 16, 2018","0.363","0.366","0.376","0.362","-8.33%"
"Sep 14, 2018","0.396","0.364","0.406","0.364","5.60%"
"Sep 13, 2018","0.375","0.360","0.388","0.343","0.27%"
"Sep 12, 2018","0.374","0.378","0.391","0.352","-6.03%"
"Sep 11, 2018","0.398","0.371","0.402","0.366","9.64%"
"Sep 10, 2018","0.363","0.336","0.373","0.319","6.76%"
"Sep 07, 2018","0.340","0.308","0.346","0.301","10.75%"
"Sep 06, 2018","0.307","0.337","0.352","0.305","-12.78%"
"Sep 05, 2018","0.352","0.323","0.364","0.310","9.32%"
"Sep 04, 2018","0.322","0.318","0.332","0.296","4.55%"
"Sep 03, 2018","0.308","0.312","0.320","0.280","1.32%"
"Aug 31, 2018","0.304","0.319","0.334","0.295","-7.03%"
"Aug 30, 2018","0.327","0.378","0.388","0.318","-15.06%"
"Aug 29, 2018","0.385","0.349","0.389","0.340","8.45%"
"Aug 28, 2018","0.355","0.350","0.373","0.326","1.43%"
"Aug 27, 2018","0.350","0.302","0.361","0.296","9.72%"
"Aug 24, 2018","0.319","0.325","0.343","0.307","-0.62%"
"Aug 23, 2018","0.321","0.312","0.335","0.309","-0.93%"
"Aug 22, 2018","0.324","0.299","0.334","0.293","3.18%"
"Aug 21, 2018","0.314","0.292","0.317","0.275","10.18%"
"Aug 20, 2018","0.285","0.282","0.303","0.273","1.06%"
"Aug 17, 2018","0.282","0.304","0.304","0.264","-3.75%"
"Aug 16, 2018","0.293","0.298","0.307","0.276","5.78%"
"Aug 15, 2018","0.277","0.301","0.323","0.266","-10.36%"
"Aug 14, 2018","0.309","0.308","0.320","0.296","5.46%"
"Aug 13, 2018","0.293","0.283","0.309","0.270","3.17%"
"Aug 10, 2018","0.284","0.305","0.323","0.282","-17.20%"
"Aug 09, 2018","0.343","0.355","0.370","0.333","-7.80%"
"Aug 08, 2018","0.372","0.376","0.392","0.361","-2.11%"
"Aug 07, 2018","0.380","0.358","0.391","0.351","6.74%"
"Aug 06, 2018","0.356","0.387","0.403","0.351","-6.56%"
"Aug 03, 2018","0.381","0.410","0.429","0.378","-12.81%"
"Aug 02, 2018","0.437","0.437","0.452","0.409","-3.74%"
"Aug 01, 2018","0.454","0.423","0.464","0.420","9.40%"
"Jul 31, 2018","0.415","0.374","0.426","0.374","0.24%"
"Jul 30, 2018","0.414","0.349","0.427","0.342","14.36%"
"Jul 27, 2018","0.362","0.364","0.375","0.347","2.55%"
"Jul 26, 2018","0.353","0.375","0.380","0.335","4.44%"
"Jul 25, 2018","0.338","0.344","0.361","0.328","-3.43%"
"Jul 24, 2018","0.350","0.376","0.397","0.347","-5.91%"
"Jul 23, 2018","0.372","0.350","0.378","0.338","8.14%"
"Jul 20, 2018","0.344","0.308","0.353","0.283","12.42%"
"Jul 19, 2018","0.306","0.322","0.342","0.299","-5.85%"
"Jul 18, 2018","0.325","0.327","0.339","0.297","-2.40%"
"Jul 17, 2018","0.333","0.341","0.348","0.321","-5.13%"
"Jul 16, 2018","0.351","0.316","0.356","0.314","11.08%"
"Jul 13, 2018","0.316","0.330","0.340","0.298","-4.82%"
"Jul 12, 2018","0.332","0.352","0.362","0.324","-7.00%"
"Jul 11, 2018","0.357","0.329","0.363","0.319","3.48%"
"Jul 10, 2018","0.345","0.336","0.360","0.331","3.92%"
"Jul 09, 2018","0.332","0.331","0.352","0.322","4.40%"
"Jul 06, 2018","0.318","0.351","0.354","0.307","-5.36%"
"Jul 05, 2018","0.336","0.344","0.382","0.327","-1.18%"
"Jul 04, 2018","0.340","0.323","0.346","0.308","5.92%"
"Jul 03, 2018","0.321","0.349","0.356","0.307","-0.31%"
"Jul 02, 2018","0.322","0.311","0.343","0.299","-2.13%"
"Jun 29, 2018","0.329","0.358","0.379","0.317","-3.52%"
"Jun 28, 2018","0.341","0.350","0.357","0.315","-0.58%"
"Jun 27, 2018","0.343","0.364","0.371","0.326","-5.51%"
"Jun 26, 2018","0.363","0.381","0.394","0.342","0.28%"
"Jun 25, 2018","0.362","0.358","0.378","0.332","-0.55%"
"Jun 22, 2018","0.364","0.369","0.389","0.352","1.68%"
"Jun 21, 2018","0.358","0.419","0.419","0.341","-12.90%"
"Jun 20, 2018","0.411","0.406","0.418","0.384","4.05%"
"Jun 19, 2018","0.395","0.399","0.408","0.370","-6.84%"
"Jun 18, 2018","0.424","0.426","0.439","0.404","-2.30%"
"Jun 15, 2018","0.434","0.440","0.447","0.394","-4.41%"
"Jun 14, 2018","0.454","0.507","0.546","0.444","-10.45%"
"Jun 13, 2018","0.507","0.492","0.530","0.486","0.60%"
"Jun 12, 2018","0.504","0.521","0.539","0.503","0.80%"
"Jun 11, 2018","0.500","0.491","0.520","0.464","11.11%"
"Jun 08, 2018","0.450","0.461","0.471","0.400","-10.89%"
"Jun 07, 2018","0.505","0.498","0.531","0.487","7.45%"
"Jun 06, 2018","0.470","0.422","0.485","0.400","11.37%"
"Jun 05, 2018","0.422","0.437","0.439","0.422","-3.43%"
"Jun 04, 2018","0.437","0.419","0.444","0.394","11.76%"
"Jun 01, 2018","0.391","0.390","0.428","0.368","14.33%"
"May 31, 2018","0.342","0.394","0.432","0.328","-2.84%"
"May 30, 2018","0.352","0.338","0.388","0.314","10.00%"
"May 29, 2018","0.320","0.359","0.389","0.230","-17.10%"
"May 28, 2018","0.386","0.491","0.505","0.381","-14.22%"
"May 25, 2018","0.450","0.504","0.521","0.423","-10.54%"
"May 24, 2018","0.503","0.549","0.574","0.496","-5.63%"
"May 23, 2018","0.533","0.579","0.579","0.522","-10.87%"
"May 22, 2018","0.598","0.552","0.603","0.552","3.10%"
"May 21, 2018","0.580","0.603","0.604","0.580","-3.17%"
"May 20, 2018","0.599","0.599","0.599","0.599","0.00%"
"May 18, 2018","0.599","0.647","0.662","0.599","-8.83%"
"May 17, 2018","0.657","0.671","0.672","0.614","3.96%"
"May 16, 2018","0.632","0.648","0.665","0.604","-4.96%"
"May 15, 2018","0.665","0.643","0.674","0.633","4.56%"
"May 14, 2018","0.636","0.574","0.643","0.574","10.23%"
"May 11, 2018","0.577","0.576","0.590","0.562","0.17%"
"May 10, 2018","0.576","0.580","0.590","0.558","-1.87%"
"May 09, 2018","0.587","0.590","0.612","0.574","0.34%"
"May 08, 2018","0.585","0.562","0.590","0.550","6.36%"
"May 07, 2018","0.550","0.558","0.571","0.539","-3.85%"
"May 04, 2018","0.572","0.544","0.574","0.537","4.38%"
"May 03, 2018","0.548","0.591","0.608","0.537","-6.80%"
"May 02, 2018","0.588","0.591","0.607","0.582","0.51%"
"May 01, 2018","0.585","0.591","0.591","0.585","0.86%"
"Apr 30, 2018","0.580","0.589","0.608","0.577","-1.02%"
"Apr 27, 2018","0.586","0.598","0.606","0.582","-3.14%"
"Apr 26, 2018","0.605","0.647","0.651","0.591","-7.21%"
"Apr 25, 2018","0.652","0.641","0.670","0.636","0.31%"
"Apr 24, 2018","0.650","0.637","0.672","0.616","0.62%"
"Apr 23, 2018","0.646","0.645","0.659","0.630","4.36%"
"Apr 20, 2018","0.619","0.612","0.637","0.596","-0.64%"
"Apr 19, 2018","0.623","0.571","0.625","0.560","10.85%"
"Apr 18, 2018","0.562","0.541","0.562","0.517","4.66%"
"Apr 17, 2018","0.537","0.556","0.570","0.530","-2.36%"
"Apr 16, 2018","0.550","0.546","0.583","0.544","3.38%"
"Apr 13, 2018","0.532","0.533","0.559","0.525","-0.56%"
"Apr 12, 2018","0.535","0.520","0.539","0.503","5.11%"
"Apr 11, 2018","0.509","0.526","0.535","0.496","-5.74%"
"Apr 10, 2018","0.540","0.528","0.549","0.497","3.45%"
"Apr 09, 2018","0.522","0.526","0.534","0.507","0.38%"
"Apr 06, 2018","0.520","0.538","0.552","0.510","-6.64%"
"Apr 05, 2018","0.557","0.564","0.576","0.544","3.15%"
"Apr 04, 2018","0.540","0.549","0.558","0.518","-1.64%"
"Apr 03, 2018","0.549","0.529","0.568","0.529","1.48%"
"Mar 29, 2018","0.541","0.548","0.555","0.535","-0.73%"
"Mar 28, 2018","0.545","0.551","0.558","0.516","-1.09%"
"Mar 27, 2018","0.551","0.587","0.592","0.550","-3.67%"
"Mar 26, 2018","0.572","0.578","0.601","0.561","-0.87%"
"Mar 23, 2018","0.577","0.585","0.606","0.566","0.00%"
"Mar 22, 2018","0.577","0.631","0.638","0.565","-12.18%"
"Mar 21, 2018","0.657","0.648","0.669","0.636","2.98%"
"Mar 20, 2018","0.638","0.627","0.655","0.626","3.40%"
"Mar 19, 2018","0.617","0.629","0.668","0.617","-1.75%"
"Mar 16, 2018","0.628","0.619","0.647","0.611","0.48%"
"Mar 15, 2018","0.625","0.638","0.653","0.613","-2.95%"
"Mar 14, 2018","0.644","0.665","0.687","0.632","-3.45%"
"Mar 13, 2018","0.667","0.692","0.696","0.656","-2.91%"
"Mar 12, 2018","0.687","0.704","0.716","0.678","-2.69%"
"Mar 09, 2018","0.706","0.703","0.719","0.681","0.43%"
"Mar 08, 2018","0.703","0.724","0.768","0.690","-3.03%"
"Mar 07, 2018","0.725","0.727","0.749","0.708","-1.89%"
"Mar 06, 2018","0.739","0.718","0.774","0.706","6.03%"
"Mar 05, 2018","0.697","0.664","0.709","0.655","-1.13%"
"Mar 02, 2018","0.705","0.683","0.709","0.669","-0.14%"
"Mar 01, 2018","0.706","0.724","0.732","0.685","-3.29%"
"Feb 28, 2018","0.730","0.753","0.761","0.725","-1.88%"
"Feb 27, 2018","0.744","0.726","0.756","0.718","2.76%"
"Feb 26, 2018","0.724","0.720","0.746","0.708","-0.14%"
"Feb 23, 2018","0.725","0.764","0.770","0.718","-5.35%"
"Feb 22, 2018","0.766","0.796","0.814","0.756","-4.37%"
"Feb 21, 2018","0.801","0.794","0.808","0.766","-0.12%"
"Feb 20, 2018","0.802","0.835","0.850","0.789","-1.96%"
"Feb 19, 2018","0.818","0.800","0.833","0.793","4.34%"
"Feb 18, 2018","0.784","0.784","0.784","0.784","-0.25%"
"Feb 16, 2018","0.786","0.842","0.842","0.782","-5.98%"
"Feb 15, 2018","0.836","0.843","0.872","0.822","1.83%"
"Feb 14, 2018","0.821","0.802","0.846","0.789","1.23%"
"Feb 13, 2018","0.811","0.819","0.822","0.789","-1.34%"
"Feb 12, 2018","0.822","0.853","0.855","0.808","-0.36%"
"Feb 09, 2018","0.825","0.830","0.841","0.789","-0.96%"
"Feb 08, 2018","0.833","0.804","0.869","0.782","5.84%"
"Feb 07, 2018","0.787","0.765","0.789","0.740","5.35%"
"Feb 06, 2018","0.747","0.745","0.775","0.717","-5.08%"
"Feb 05, 2018","0.787","0.783","0.797","0.758","0.25%"
"Feb 02, 2018","0.785","0.755","0.796","0.749","6.51%"
"Feb 01, 2018","0.737","0.740","0.771","0.717","0.68%"
"Jan 31, 2018","0.732","0.703","0.736","0.684","2.38%"
"Jan 30, 2018","0.715","0.714","0.727","0.691","-1.65%"
"Jan 29, 2018","0.727","0.668","0.734","0.654","11.50%"
"Jan 26, 2018","0.652","0.629","0.655","0.611","2.35%"
"Jan 25, 2018","0.637","0.600","0.668","0.587","3.24%"
"Jan 24, 2018","0.617","0.600","0.627","0.592","4.05%"
"Jan 23, 2018","0.593","0.581","0.600","0.564","0.00%"
"Jan 22, 2018","0.593","0.595","0.618","0.583","0.17%"
"Jan 19, 2018","0.592","0.602","0.622","0.578","-0.84%"
"Jan 18, 2018","0.597","0.600","0.621","0.584","3.65%"
"Jan 17, 2018","0.576","0.576","0.588","0.560","-0.52%"
"Jan 16, 2018","0.579","0.588","0.595","0.559","-3.18%"
"Jan 15, 2018","0.598","0.589","0.598","0.565","-0.50%"
"Jan 12, 2018","0.601","0.604","0.615","0.575","0.33%"
"Jan 11, 2018","0.599","0.523","0.601","0.515","8.71%"
"Jan 10, 2018","0.551","0.546","0.563","0.528","2.61%"
"Jan 09, 2018","0.537","0.511","0.537","0.481","7.83%"
"Jan 08, 2018","0.498","0.515","0.523","0.477","-1.39%"
"Jan 05, 2018","0.505","0.502","0.513","0.479","0.40%"
"Jan 04, 2018","0.503","0.520","0.532","0.496","-1.37%"
"Jan 03, 2018","0.510","0.505","0.522","0.481","0.20%"
"Jan 02, 2018","0.509","0.484","0.513","0.482","6.71%"
"Dec 29, 2017","0.477","0.475","0.498","0.463","1.27%"
"Dec 28, 2017","0.471","0.435","0.480","0.434","8.28%"
"Dec 27, 2017","0.435","0.477","0.480","0.434","-8.03%"
"Dec 22, 2017","0.473","0.470","0.482","0.462","-0.84%"
"Dec 21, 2017","0.477","0.478","0.498","0.462","0.42%"
"Dec 20, 2017","0.475","0.446","0.491","0.440","4.40%"
"Dec 19, 2017","0.455","0.404","0.462","0.390","16.97%"
"Dec 18, 2017","0.389","0.388","0.399","0.373","1.57%"
"Dec 16, 2017","0.383","0.383","0.383","0.383","0.00%"
"Dec 15, 2017","0.383","0.395","0.402","0.370","-8.15%"
"Dec 14, 2017","0.417","0.409","0.435","0.401","1.21%"
"Dec 13, 2017","0.412","0.414","0.441","0.405","-2.14%"
"Dec 12, 2017","0.421","0.387","0.424","0.386","8.51%"
"Dec 11, 2017","0.388","0.390","0.408","0.370","0.52%"
