"Date","Price","Open","High","Low","Change %"
"Aug 04, 2021","-0.417","-0.398","-0.397","-0.436","4.25%"
"Aug 03, 2021","-0.400","-0.395","-0.388","-0.416","2.30%"
"Aug 02, 2021","-0.391","-0.371","-0.370","-0.393","4.55%"
"Jul 30, 2021","-0.374","-0.366","-0.366","-0.380","3.60%"
"Jul 29, 2021","-0.361","-0.333","-0.333","-0.368","0.84%"
"Jul 28, 2021","-0.358","-0.370","-0.358","-0.377","-2.19%"
"Jul 27, 2021","-0.366","-0.363","-0.363","-0.386","3.10%"
"Jul 26, 2021","-0.355","-0.380","-0.355","-0.396","-2.20%"
"Jul 23, 2021","-0.363","-0.363","-0.363","-0.376","-1.89%"
"Jul 22, 2021","-0.370","-0.351","-0.347","-0.375","7.87%"
"Jul 21, 2021","-0.343","-0.387","-0.343","-0.391","-9.02%"
"Jul 20, 2021","-0.377","-0.341","-0.341","-0.398","3.01%"
"Jul 19, 2021","-0.366","-0.335","-0.331","-0.371","16.93%"
"Jul 16, 2021","-0.313","-0.307","-0.307","-0.323","3.64%"
"Jul 15, 2021","-0.302","-0.313","-0.302","-0.325","13.96%"
"Jul 14, 2021","-0.265","-0.220","-0.220","-0.305","1.92%"
"Jul 13, 2021","-0.260","-0.261","-0.258","-0.278","-6.81%"
"Jul 12, 2021","-0.279","-0.288","-0.270","-0.301","-3.46%"
"Jul 09, 2021","-0.289","-0.286","-0.284","-0.303","-1.03%"
"Jul 08, 2021","-0.292","-0.284","-0.284","-0.324","-2.67%"
"Jul 07, 2021","-0.300","-0.264","-0.264","-0.311","10.70%"
"Jul 06, 2021","-0.271","-0.210","-0.210","-0.271","38.97%"
"Jul 05, 2021","-0.195","-0.242","-0.195","-0.248","-19.75%"
"Jul 02, 2021","-0.243","-0.225","-0.222","-0.253","28.57%"
"Jul 01, 2021","-0.189","-0.236","-0.189","-0.236","-20.92%"
"Jun 30, 2021","-0.239","-0.182","-0.181","-0.253","26.46%"
"Jun 29, 2021","-0.189","-0.199","-0.176","-0.214","-2.58%"
"Jun 28, 2021","-0.194","-0.171","-0.171","-0.213","16.17%"
"Jun 25, 2021","-0.167","-0.172","-0.167","-0.220","-24.77%"
"Jun 24, 2021","-0.222","-0.174","-0.169","-0.223","26.14%"
"Jun 23, 2021","-0.176","-0.162","-0.159","-0.208","7.98%"
"Jun 22, 2021","-0.163","-0.183","-0.163","-0.205","-20.87%"
"Jun 21, 2021","-0.206","-0.212","-0.206","-0.236","-4.19%"
"Jun 18, 2021","-0.215","-0.200","-0.200","-0.232","6.44%"
"Jun 17, 2021","-0.202","-0.162","-0.162","-0.209","-0.98%"
"Jun 16, 2021","-0.204","-0.208","-0.204","-0.226","-1.92%"
"Jun 15, 2021","-0.208","-0.224","-0.208","-0.244","-7.96%"
