"Date","Price","Open","High","Low","Change %"
"Feb 03, 2020","-0.269","-0.249","-0.234","-0.270","2.67%"
"Jan 31, 2020","-0.262","-0.226","-0.220","-0.273","12.45%"
"Jan 30, 2020","-0.233","-0.217","-0.210","-0.240","14.78%"
"Jan 29, 2020","-0.203","-0.178","-0.176","-0.212","18.71%"
"Jan 28, 2020","-0.171","-0.196","-0.166","-0.213","-12.31%"
"Jan 27, 2020","-0.195","-0.157","-0.153","-0.211","25.00%"
"Jan 24, 2020","-0.156","-0.123","-0.104","-0.163","14.71%"
"Jan 23, 2020","-0.136","-0.085","-0.080","-0.140","67.90%"
"Jan 22, 2020","-0.081","-0.059","-0.052","-0.097","22.73%"
"Jan 21, 2020","-0.066","-0.041","-0.024","-0.079","50.00%"
"Jan 20, 2020","-0.044","-0.031","-0.025","-0.047","4.76%"
"Jan 17, 2020","-0.042","-0.036","-0.022","-0.055","-4.55%"
"Jan 16, 2020","-0.044","-0.027","-0.016","-0.052","22.22%"
"Jan 15, 2020","-0.036","-0.006","0.000","-0.051","1,100.00%"
"Jan 14, 2020","-0.003","0.007","0.020","-0.010","-120.00%"
"Jan 13, 2020","0.015","-0.025","0.023","-0.033","-155.56%"
"Jan 10, 2020","-0.027","-0.018","0.002","-0.036","145.45%"
"Jan 09, 2020","-0.011","-0.010","0.001","-0.036","-67.65%"
"Jan 08, 2020","-0.034","-0.077","-0.030","-0.085","-46.87%"
"Jan 07, 2020","-0.064","-0.066","-0.056","-0.084","-13.51%"
"Jan 06, 2020","-0.074","-0.087","-0.062","-0.100","-1.33%"
"Jan 03, 2020","-0.075","-0.046","-0.045","-0.093","294.74%"
"Jan 02, 2020","-0.019","0.029","0.057","-0.033","-173.08%"
"Dec 31, 2019","0.026","0.026","0.026","0.026","-23.53%"
"Dec 30, 2019","0.034","-0.011","0.041","-0.027","-209.68%"
"Dec 27, 2019","-0.031","-0.035","-0.021","-0.044","-6.06%"
"Dec 26, 2019","-0.033","-0.033","-0.033","-0.033","0.00%"
"Dec 25, 2019","-0.033","-0.033","-0.033","-0.033","-10.81%"
"Dec 24, 2019","-0.037","-0.036","-0.036","-0.037","76.19%"
"Dec 23, 2019","-0.021","-0.034","-0.016","-0.054","0.00%"
"Dec 20, 2019","-0.021","-0.011","0.009","-0.039","50.00%"
"Dec 19, 2019","-0.014","-0.014","0.018","-0.023","-51.72%"
"Dec 18, 2019","-0.029","-0.074","-0.009","-0.084","-60.27%"
"Dec 17, 2019","-0.073","-0.079","-0.053","-0.081","28.07%"
"Dec 16, 2019","-0.057","-0.062","-0.044","-0.092","-28.75%"
"Dec 13, 2019","-0.080","0.006","0.013","-0.082","90.48%"
"Dec 12, 2019","-0.042","-0.085","-0.025","-0.114","-55.32%"
"Dec 11, 2019","-0.094","-0.078","-0.066","-0.098","30.56%"
"Dec 10, 2019","-0.072","-0.075","-0.051","-0.081","1.41%"
"Dec 09, 2019","-0.071","-0.068","-0.061","-0.091","24.56%"
"Dec 06, 2019","-0.057","-0.064","-0.040","-0.087","-16.18%"
"Dec 05, 2019","-0.068","-0.096","-0.047","-0.102","-20.00%"
"Dec 04, 2019","-0.085","-0.136","-0.085","-0.142","-34.11%"
"Dec 03, 2019","-0.129","-0.036","-0.030","-0.131","138.89%"
"Dec 02, 2019","-0.054","-0.074","-0.036","-0.091","-56.80%"
"Nov 29, 2019","-0.125","-0.124","-0.108","-0.144","-6.02%"
"Nov 28, 2019","-0.133","-0.141","-0.117","-0.155","-5.00%"
"Nov 27, 2019","-0.140","-0.137","-0.117","-0.142","6.87%"
"Nov 26, 2019","-0.131","-0.110","-0.093","-0.142","18.02%"
"Nov 25, 2019","-0.111","-0.112","-0.096","-0.125","-9.76%"
"Nov 22, 2019","-0.123","-0.083","-0.060","-0.129","41.38%"
"Nov 21, 2019","-0.087","-0.110","-0.076","-0.120","-22.32%"
"Nov 20, 2019","-0.112","-0.115","-0.101","-0.146","17.89%"
"Nov 19, 2019","-0.095","-0.098","-0.081","-0.106","0.00%"
"Nov 18, 2019","-0.095","-0.083","-0.069","-0.115","14.46%"
"Nov 15, 2019","-0.083","-0.097","-0.078","-0.111","-27.83%"
"Nov 14, 2019","-0.115","-0.072","-0.063","-0.117","74.24%"
"Nov 13, 2019","-0.066","-0.041","-0.025","-0.076","164.00%"
"Nov 12, 2019","-0.025","-0.013","-0.001","-0.029","66.67%"
"Nov 11, 2019","-0.015","-0.050","-0.010","-0.052","-70.00%"
"Nov 09, 2019","-0.050","-0.050","-0.050","-0.050","13.64%"
"Nov 08, 2019","-0.044","-0.022","0.008","-0.051","109.52%"
"Nov 07, 2019","-0.021","-0.086","-0.012","-0.098","-79.61%"
"Nov 06, 2019","-0.103","-0.077","-0.065","-0.110","37.33%"
"Nov 05, 2019","-0.075","-0.100","-0.067","-0.101","-34.78%"
"Nov 04, 2019","-0.115","-0.120","-0.103","-0.135","-17.27%"
"Nov 01, 2019","-0.139","-0.159","-0.130","-0.180","-17.75%"
"Oct 31, 2019","-0.169","-0.146","-0.141","-0.184","45.69%"
"Oct 30, 2019","-0.116","-0.117","-0.097","-0.135","-3.33%"
"Oct 29, 2019","-0.120","-0.098","-0.092","-0.126","27.66%"
"Oct 28, 2019","-0.094","-0.129","-0.079","-0.141","-29.32%"
"Oct 25, 2019","-0.133","-0.157","-0.126","-0.166","-21.30%"
"Oct 24, 2019","-0.169","-0.155","-0.120","-0.179","6.29%"
"Oct 23, 2019","-0.159","-0.159","-0.147","-0.180","23.26%"
"Oct 22, 2019","-0.129","-0.107","-0.106","-0.149","14.16%"
