Date (Germany),Price,Open,High,Low,Change %,positive,negative,neutral,avg_positive,avg_negative,avg_neutral
2020-05-06,-0.5030,-0.5590,-0.5020,-0.5680,-12.82%,6.63766242749989,14.31047662999481,3.0518608624115586,0.2765692678124954,0.5962698595831171,0.12716086926714829
2020-05-07,-0.5460,-0.5050,-0.4790,-0.5530,8.55%,4.831584841012955,18.65746722742915,1.5109478943049908,0.1932633936405182,0.746298689097166,0.06043791577219963
2020-05-08,-0.5380,-0.5450,-0.5280,-0.5700,-1.47%,3.2862359918653965,15.292918568477035,2.4208454499021173,0.1564874281840665,0.7282342175465255,0.11527835475724368
2020-05-11,-0.5130,-0.5290,-0.5000,-0.5370,-4.65%,3.507676470093429,13.659156379289925,2.8331670025363564,0.17538382350467147,0.6829578189644963,0.14165835012681782
2020-05-12,-0.5070,-0.5040,-0.4730,-0.5130,-1.17%,1.712687420193106,11.596680589020252,1.6906323283910751,0.11417916134620706,0.7731120392680169,0.11270882189273834
2020-05-13,-0.5270,-0.5080,-0.5080,-0.5470,3.94%,2.8545220396481454,15.516522007063031,2.6289556324481964,0.13592962093562597,0.7388820003363348,0.1251883634499141
2020-05-14,-0.5420,-0.5500,-0.5170,-0.5570,2.85%,5.012555968016386,16.072159332223237,1.9152848990634084,0.21793721600071245,0.6987895361836189,0.08327325648101776
2020-05-15,-0.5280,-0.5330,-0.5240,-0.5660,-2.58%,3.0359670515172184,15.609954176470637,1.3540789932012558,0.1517983525758609,0.7804977088235319,0.0677039496600628
2020-05-18,-0.4720,-0.5370,-0.4560,-0.5560,-10.61%,2.036989104002714,3.799862589687109,1.1631481647491455,0.29099844342895914,0.5428375128124442,0.1661640235355922
2020-05-19,-0.4640,-0.4730,-0.4340,-0.4900,-1.69%,4.531627140473574,13.84835696592927,1.6200158270075917,0.2265813570236787,0.6924178482964635,0.08100079135037959
2020-05-20,-0.4680,-0.4630,-0.4480,-0.4770,0.86%,5.470693316776305,12.301697512157261,1.227608922868967,0.2879312271987529,0.6474577637977506,0.06461099594047195
2020-05-21,-0.4950,-0.4840,-0.4580,-0.5020,5.77%,4.525298155844212,16.76193141564727,1.7127702962607145,0.19675209373235703,0.7287796267672725,0.07446827375046584
2020-05-22,-0.4880,-0.5090,-0.4820,-0.5200,-1.41%,6.921043898910284,8.402186507359147,2.6767697874456644,0.3845024388283491,0.4667881392977304,0.14870943263587025
2020-05-25,-0.4940,-0.4880,-0.4830,-0.5030,1.23%,4.834837819449604,6.658885343000293,1.5062767388299108,0.37191060149612337,0.512221949461561,0.11586744144845468
2020-05-26,-0.4300,-0.4840,-0.4190,-0.4840,-12.96%,6.000135852023959,9.190898383036256,1.8089658552780747,0.35294916776611523,0.5406410813550738,0.10640975619282793
2020-05-27,-0.4140,-0.4330,-0.3860,-0.4560,-3.72%,2.7665796810761094,8.211774179711938,2.021646346896887,0.21281382162123919,0.6316749369009182,0.15551125745360667
2020-05-28,-0.4190,-0.4140,-0.3990,-0.4400,1.21%,5.362112780101597,19.862874645739794,0.7750129420310259,0.20623510692698452,0.7639567171438382,0.02980819007811638
2020-05-29,-0.4480,-0.4350,-0.4190,-0.4580,6.92%,7.58854570845142,15.174739211797714,1.2367149610072374,0.31618940451880917,0.6322808004915714,0.051529790041968226
2020-06-01,-0.4030,-0.4370,-0.3830,-0.4370,-10.04%,6.31119935028255,17.557740787044168,2.1310596019029617,0.24273843654932883,0.6752977225786219,0.0819638308424216
2020-06-02,-0.4140,-0.4160,-0.3970,-0.4300,2.73%,4.337311032228172,4.267590201459825,0.3950987057760358,0.4819234480253524,0.47417668905109167,0.04389985619733731
2020-06-03,-0.3550,-0.3850,-0.3400,-0.4120,-14.25%,4.3394162389449775,15.781428823247552,2.879154535010457,0.1886702712584773,0.6861490792716327,0.1251806319569764
2020-06-04,-0.3220,-0.3430,-0.3030,-0.3720,-9.30%,7.985984745435417,9.280542556196451,0.7334727700799704,0.44366581919085646,0.5155856975664695,0.04074848722666502
2020-06-05,-0.2770,-0.3220,-0.2570,-0.3240,-13.98%,8.65185503475368,20.466134376823902,3.8820103965699673,0.2621774252955661,0.6201858902067849,0.1176366786839384
2020-06-08,-0.3180,-0.2790,-0.2670,-0.3220,14.80%,2.9390330715104938,9.875821260735393,1.1851456295698881,0.20993093367932097,0.7054158043382424,0.08465325925499201
2020-06-09,-0.3110,-0.3220,-0.3030,-0.3450,-2.20%,4.2969535598531365,17.633511405438185,3.0695355013012886,0.17187814239412547,0.7053404562175274,0.12278142005205155
2020-06-10,-0.3290,-0.3100,-0.3020,-0.3360,5.79%,3.4364264151081443,11.498167309910059,2.065406427718699,0.20214273030047908,0.6763627829358858,0.12149449574815877
2020-06-11,-0.4130,-0.3730,-0.3640,-0.4310,25.53%,4.699022035114467,8.018838878720999,1.2821390992030501,0.3356444310796048,0.5727742056229285,0.09158136422878929
2020-06-12,-0.4380,-0.4120,-0.4040,-0.4470,6.05%,3.951596505008638,8.687596637755632,0.3608068320900202,0.3039689619237414,0.6682766644427409,0.02775437169923232
2020-06-15,-0.4440,-0.4520,-0.4360,-0.4700,-0.45%,6.266858217306435,9.781072739511728,0.9520692117512226,0.3686387186650844,0.5753572199712781,0.05600407127948368
2020-06-16,-0.4280,-0.4180,-0.4050,-0.4430,-3.60%,6.120077701751143,9.607428167015314,2.272494056262076,0.3400043167639524,0.5337460092786286,0.12624966979233754
2020-06-17,-0.4260,-0.4280,-0.3940,-0.4460,-0.47%,4.218265437055379,15.71105594933033,1.0706788068637252,0.20086978271692282,0.7481455213966823,0.05098470508874882
2020-06-18,-0.4420,-0.4280,-0.4170,-0.4540,3.76%,6.417139708995819,14.39773579314351,3.1851249653846025,0.26738082120815915,0.5999056580476463,0.13271354022435844
2020-06-19,-0.4150,-0.4110,-0.3900,-0.4200,-6.11%,3.8199611413292587,7.846757334657013,2.333281827159226,0.2728543672378042,0.5604826667612153,0.16666298765423043
2020-06-22,-0.4360,-0.4140,-0.4080,-0.4590,5.06%,3.100398039445281,5.183399932458997,1.716202050447464,0.3100398039445281,0.5183399932458996,0.1716202050447464
2020-06-23,-0.4050,-0.4340,-0.3990,-0.4390,-7.11%,6.007223295047879,11.908711046911776,1.0840656785294414,0.3161696471077831,0.6267742656269356,0.05705608834365481
2020-06-24,-0.4390,-0.4080,-0.3830,-0.4440,8.40%,7.072859178297222,5.993232320994139,1.933908556587994,0.4715239452198148,0.39954882139960923,0.12892723710586626
2020-06-25,-0.4650,-0.4400,-0.4400,-0.4800,5.92%,5.957290722522885,19.045870888978243,2.996838935650885,0.2127603829472459,0.6802096746063658,0.1070299619875316
2020-06-26,-0.4810,-0.4620,-0.4600,-0.4840,3.44%,3.4073574440553784,7.240344000980258,0.35229867324233055,0.30975976764139806,0.6582130909982052,0.03202715211293914
2020-06-27,-0.4820,-0.4830,-0.4820,-0.4830,0.21%,1.8912306427955627,0.03930881526321173,0.0694604255259037,0.9456153213977814,0.019654407631605864,0.03473021276295185
2020-06-29,-0.4700,-0.4740,-0.4560,-0.4770,-2.49%,7.590842105448246,8.550343764945865,2.8588142758235335,0.3995180055499077,0.4500180928918876,0.15046390925387018
2020-06-30,-0.4530,-0.4710,-0.4520,-0.4880,-3.62%,10.554739564657211,16.576163675636053,1.8690967233851552,0.36395653671231765,0.5715918508840019,0.06445161115121224
2020-07-01,-0.3970,-0.4550,-0.3840,-0.4550,-12.36%,11.75438652234152,8.699825894087553,1.5457875318825245,0.5342902964700691,0.3954466315494342,0.07026306963102384
2020-07-02,-0.4290,-0.3900,-0.3820,-0.4360,8.06%,7.814493054524064,15.171334765851498,4.01417229231447,0.28942566868607644,0.5619012876241295,0.1486730478634989
2020-07-03,-0.4320,-0.4330,-0.4220,-0.4480,0.70%,1.1366407852619886,3.6978505589067936,0.16550866421312094,0.22732815705239773,0.7395701117813587,0.03310173284262419
2020-07-06,-0.4320,-0.4260,-0.4090,-0.4430,0.00%,7.098649613559246,5.7094213841483,2.191929348744452,0.4732433075706164,0.3806280922765533,0.14612862324963014
2020-07-07,-0.4290,-0.4300,-0.4110,-0.4570,-0.69%,5.337584451772273,13.11148464307189,0.5509307524189353,0.28092549746169854,0.6900781391090468,0.02899635539047028
2020-07-08,-0.4390,-0.4330,-0.4220,-0.4570,2.33%,8.952164939139038,11.55239028390497,2.4954448379576206,0.38922456257126253,0.5022778384306509,0.10849760165033133
2020-07-09,-0.4590,-0.4390,-0.4270,-0.4720,4.56%,5.403317917138338,10.324628572911024,1.2720537167042494,0.3178422304199022,0.6073310925241779,0.07482668921789702
2020-07-10,-0.4680,-0.4710,-0.4640,-0.4920,1.96%,5.486914287786931,8.147616628557444,0.36546916142106056,0.3919224491276379,0.5819726163255317,0.026104940101504326
2020-07-13,-0.4160,-0.4540,-0.4000,-0.4650,-11.11%,10.578185714781284,7.962059209123254,0.45975504256784916,0.5567466165674361,0.4190557478485923,0.024197633819360482
2020-07-14,-0.4470,-0.4190,-0.4120,-0.4490,7.45%,7.895457514561713,17.73932345677167,2.3652187986299396,0.28198062552006115,0.633547266313274,0.08447209995106927
2020-07-15,-0.4430,-0.4400,-0.4230,-0.4630,-0.89%,16.500613622833043,11.24493744969368,4.254448802210391,0.5156441757135326,0.3514042953029275,0.1329515250690747
2020-07-16,-0.4690,-0.4430,-0.4340,-0.4810,5.87%,8.386999398004264,16.681530728936195,2.9314699843525887,0.29953569278586656,0.5957689546048641,0.10469535658402103
2020-07-17,-0.4550,-0.4670,-0.4470,-0.4800,-2.99%,3.096041124779731,5.906232636421919,0.9977262569591403,0.3096041124779731,0.5906232636421919,0.09977262569591402
2020-07-19,-0.4525,-0.4525,-0.4525,-0.4525,-0.55%,1.6793094109743834,2.0611790977418423,0.2595114754512906,0.41982735274359584,0.5152947744354606,0.06487786886282265
2020-07-20,-0.4630,-0.4440,-0.4180,-0.4720,2.32%,7.421069278381765,7.134601935744286,0.4443289842456579,0.49473795189211767,0.47564012904961905,0.029621932283043863
2020-07-21,-0.4620,-0.4440,-0.4380,-0.4670,-0.22%,3.8579800971783698,7.819508198648691,0.3225115519016981,0.32149834143153083,0.6516256832207242,0.026875962658474844
2020-07-22,-0.4930,-0.4580,-0.4450,-0.4980,6.71%,3.4573032865300775,12.145541870966554,1.3971550427377224,0.2033707815605928,0.7144436394686208,0.08218559074927778
2020-07-23,-0.4820,-0.4870,-0.4700,-0.4940,-2.23%,9.926456729415804,12.02850499842316,2.0450379038229585,0.4136023637256585,0.5011877082676316,0.08520991265928994
2020-07-24,-0.4450,-0.4900,-0.4320,-0.4990,-7.68%,12.31369250267744,10.303857801482081,6.382449178956449,0.4246100862992221,0.3553054414304166,0.2200844544467741
2020-07-27,-0.4920,-0.4490,-0.4320,-0.4930,10.56%,4.914621856063604,7.790487587451935,0.29489042330533266,0.3780478350818157,0.5992682759578412,0.02268387871579482
2020-07-28,-0.5100,-0.4760,-0.4700,-0.5170,3.66%,9.56215728726238,10.885181240737438,0.552661414258182,0.4553408232029705,0.5183419638446399,0.026317210202770575
2020-07-29,-0.4990,-0.5150,-0.4880,-0.5210,-2.16%,8.995985808316618,10.04261065274477,0.9614033969119191,0.4497992904158309,0.5021305326372385,0.04807016984559596
2020-07-30,-0.5450,-0.5050,-0.5000,-0.5530,9.22%,11.26157548557967,22.995218815281987,2.743205533362925,0.30436690501566677,0.6214924004130267,0.07414069009088986
2020-07-31,-0.5310,-0.5600,-0.5160,-0.5610,-2.57%,9.219766330905259,30.842124916613102,1.9381085289642215,0.21951824597393474,0.7343363075384072,0.046145441165814795
2020-08-03,-0.5230,-0.5220,-0.5000,-0.5330,-1.51%,14.864840039983392,11.634880813769996,1.5002795085310936,0.5308871442851212,0.4155314576346427,0.05358141101896763
2020-08-04,-0.5500,-0.5250,-0.5100,-0.5600,5.16%,5.977098417002708,10.03544463030994,0.9874569401144981,0.35159402452957106,0.5903202723711729,0.05808570235967636
2020-08-05,-0.5060,-0.5490,-0.4960,-0.5580,-8.00%,12.242534393444657,17.572102210484445,2.1853631818667054,0.38257919979514554,0.5491281940776389,0.06829259943333454
2020-08-06,-0.5390,-0.5120,-0.4910,-0.5500,6.52%,14.251990941353142,16.599031288176775,2.1489776661619544,0.43187851337433764,0.5030009481265689,0.06512053533824104
2020-08-07,-0.5050,-0.5330,-0.5030,-0.5430,-6.31%,18.109926988370717,8.164341508410871,1.7257318394258618,0.6467831067275256,0.2915836253003882,0.06163327997949507
2020-08-10,-0.5250,-0.5000,-0.4860,-0.5350,3.96%,9.087276803329587,16.473014684394002,1.4397083381190896,0.33656580753072546,0.6101116549775556,0.05332253104144776
2020-08-11,-0.4720,-0.5160,-0.4630,-0.5270,-10.10%,6.419289189390838,14.021513005718589,0.5591977704316378,0.30568043759003993,0.667691095510409,0.02662846525864942
2020-08-12,-0.4490,-0.4800,-0.4280,-0.4810,-4.87%,7.016060597263277,5.770614372566342,2.213325078599155,0.4677373731508851,0.38470762483775617,0.14755500523994367
2020-08-13,-0.4100,-0.4570,-0.3960,-0.4690,-8.69%,9.121754045132548,13.315025153569877,2.5632209880277514,0.3648701618053019,0.532601006142795,0.10252883952111005
2020-08-14,-0.4190,-0.3970,-0.3920,-0.4260,2.20%,5.455747785046697,14.281875491142273,1.262376755475998,0.2597975135736522,0.680089309102013,0.060113178832190375
2020-08-17,-0.4530,-0.4180,-0.4120,-0.4550,8.11%,8.083914790302515,11.446981720626354,2.4691035225987434,0.36745067228647793,0.5203173509375616,0.11223197829994289
2020-08-18,-0.4560,-0.4500,-0.4370,-0.4700,0.66%,2.3965710857883096,4.471212483942509,0.13221633899956942,0.3423672979697585,0.6387446405632156,0.018888048428509916
2020-08-19,-0.4750,-0.4580,-0.4580,-0.4930,4.17%,4.627510532736778,8.496323947794735,0.8761655613780022,0.3305364666240556,0.6068802819853383,0.06258325438414301
2020-08-20,-0.4950,-0.4710,-0.4620,-0.5120,4.21%,10.815275460015982,14.579283589497209,5.60544097609818,0.34887985354890266,0.47029947062894223,0.18082067664832838
2020-08-21,-0.5080,-0.4910,-0.4840,-0.5230,2.63%,11.658034240361303,7.5537228267639875,0.7882433654740453,0.5829017120180652,0.3776861413381994,0.03941216827370227
2020-08-24,-0.4940,-0.5110,-0.4760,-0.5130,-2.76%,1.7931003319099545,2.9267327142879367,0.2801668932661414,0.3586200663819909,0.5853465428575874,0.056033378653228286
2020-08-25,-0.4260,-0.4900,-0.4120,-0.4910,-13.77%,10.48689164314419,7.874744758009911,0.6383632458746433,0.5519416654286416,0.41446025042157425,0.03359806557234965
2020-08-26,-0.4110,-0.4250,-0.3940,-0.4270,-3.52%,1.8417724408209324,5.013073951005936,0.14515350945293903,0.26311034868870464,0.7161534215722766,0.020736215636134148
2020-08-27,-0.4030,-0.4160,-0.3840,-0.4710,-1.95%,6.801162010058761,9.097646251320839,1.1011918792501092,0.4000683535328683,0.5351556618424023,0.06477599289706525
2020-08-28,-0.4070,-0.3860,-0.3720,-0.4170,0.99%,6.164382857270539,7.840958394110203,0.9946589944884181,0.41095885715136926,0.5227305596073468,0.06631059963256121
2020-08-31,-0.3980,-0.4120,-0.3750,-0.4150,-2.21%,4.495567628648132,16.788762647658587,1.7156697595492005,0.19545946211513618,0.7299462020721125,0.07459433737170437
2020-09-01,-0.4150,-0.3950,-0.3720,-0.4190,4.27%,10.005005578510463,12.366152722388506,0.6288415985181928,0.43500024254393316,0.5376588140168915,0.02734093906600838
2020-09-02,-0.4730,-0.4300,-0.4240,-0.4760,13.98%,3.8801004183478653,9.861673410981894,0.2582263294607401,0.2771500298819904,0.7044052436415639,0.018444737818624293
2020-09-03,-0.4900,-0.4780,-0.4540,-0.5020,3.59%,3.3418360389769077,11.335157481953502,2.3230063961818814,0.1965785905280534,0.6667739695266766,0.13664743506952243
2020-09-04,-0.4780,-0.4790,-0.4610,-0.4950,-2.45%,3.445102347061038,9.937801065854728,0.6170965190976858,0.24607873907578842,0.7098429332753378,0.044078322792691846
2020-09-07,-0.4600,-0.4390,-0.4360,-0.4820,-3.77%,9.354007771238685,9.912787036970258,0.7332047997042537,0.46770038856193424,0.4956393518485129,0.036660239985212686
2020-09-08,-0.4940,-0.4650,-0.4500,-0.5060,7.39%,3.2110975636169314,11.402562227100134,0.3863401869311929,0.21407317090779543,0.760170815140009,0.025756012462079526
2020-09-09,-0.4610,-0.4920,-0.4510,-0.5080,-6.68%,6.814725149422884,8.56606450676918,2.6192104779183865,0.3785958416346047,0.4758924725982878,0.14551169321768814
2020-09-10,-0.4260,-0.4560,-0.4170,-0.4770,-7.59%,5.43076336523518,9.175057803280652,2.3941788971424103,0.31945666854324584,0.5397092825459207,0.14083405277308295
2020-09-11,-0.4830,-0.4550,-0.4470,-0.4840,13.38%,12.33174499310553,5.206614330410957,0.46164047345519066,0.6850969440614184,0.28925635168949765,0.025646692969732814
2020-09-14,-0.4770,-0.4840,-0.4730,-0.5020,-1.24%,5.585861882194877,5.1149897668510675,0.2991482662037015,0.5078056256540797,0.4649990697137334,0.027195296927609226
2020-09-15,-0.4810,-0.4850,-0.4620,-0.4910,0.84%,10.446360203437507,13.610438773408532,0.9432007931172848,0.4178544081375003,0.5444175509363413,0.03772803172469139
2020-09-16,-0.4810,-0.4790,-0.4720,-0.5010,0.00%,10.117386827711016,10.03716544713825,2.8454480431973934,0.4398863838135224,0.43639849770166306,0.12371513231293015
2020-09-17,-0.4920,-0.4850,-0.4610,-0.5120,2.29%,3.1068451777100563,9.343116857111454,2.550037872977555,0.20712301184733709,0.6228744571407636,0.1700025248651703
2020-09-18,-0.4830,-0.4850,-0.4730,-0.5110,-1.83%,4.784088156186044,2.708214607089758,1.5076972302049398,0.5315653506873382,0.3009127341210842,0.16752191446721554
2020-09-21,-0.5270,-0.4890,-0.4750,-0.5390,8.21%,2.5138038992881775,0.3007157566025853,0.18548033572733402,0.8379346330960592,0.10023858553419511,0.06182677857577801
2020-09-22,-0.5020,-0.5200,-0.4950,-0.5310,-4.74%,5.841325235553086,8.243308950215578,0.9153659045696259,0.38942168237020575,0.5495539300143719,0.06102439363797506
2020-09-23,-0.5020,-0.5110,-0.4910,-0.5250,0.00%,7.437899208627641,13.15959258005023,3.402507994323969,0.3099124670261517,0.548316357502093,0.14177116643016538
2020-09-24,-0.5060,-0.5110,-0.4990,-0.5300,0.80%,6.324440438300371,7.1673862263560295,3.508173456415534,0.37202590813531594,0.42161095449153113,0.2063631444950314
2020-09-25,-0.5250,-0.4990,-0.4930,-0.5310,3.75%,5.982435815967619,3.270774081349373,0.7467903606593609,0.5982435815967619,0.3270774081349373,0.0746790360659361
2020-09-28,-0.5260,-0.5230,-0.5010,-0.5300,0.19%,1.8557487521320581,3.294017620384693,1.850233631208539,0.26510696459029404,0.4705739457692419,0.26431909017264843
2020-09-29,-0.5420,-0.5250,-0.5240,-0.5460,3.04%,9.765768133103848,3.652762847021222,0.5814689239487052,0.6975548666502748,0.2609116319300873,0.04153349456776466
2020-09-30,-0.5210,-0.5450,-0.5140,-0.5520,-3.87%,12.947490384336561,18.84316398575902,1.2093458585441113,0.39234819346474425,0.5710049692654249,0.036646844198306404
2020-10-01,-0.5280,-0.5120,-0.4970,-0.5370,1.34%,5.175241320859641,9.827750461176038,0.9970081467181444,0.32345258255372755,0.6142344038235024,0.062313009169884026
2020-10-02,-0.5340,-0.5420,-0.5240,-0.5550,1.14%,4.473395651206374,6.792221739888191,2.7343825083225965,0.3195282608004553,0.4851586957062994,0.1953130363087569
2020-10-05,-0.5120,-0.5370,-0.5010,-0.5490,-4.66%,3.7942166551947594,5.014056004583836,0.19172706827521324,0.42157962835497326,0.5571173338426484,0.021303007586134806
2020-10-06,-0.5070,-0.5070,-0.4920,-0.5190,-0.98%,2.811802424956113,6.862690724432468,0.32550657726824284,0.2811802424956113,0.6862690724432469,0.032550657726824285
2020-10-07,-0.4930,-0.5170,-0.4790,-0.5280,-2.76%,3.5667075337842107,5.147695146501064,0.2855972182005644,0.39630083708713454,0.5719661273890071,0.031733024244507156
2020-10-08,-0.5210,-0.4960,-0.4860,-0.5250,5.68%,5.905433348380029,9.669907201081514,0.42465907894074917,0.3690895842737518,0.6043692000675946,0.026541192433796823
2020-10-09,-0.5320,-0.5260,-0.5230,-0.5470,2.11%,2.0682779289782047,5.5595481507480145,0.3721738485619426,0.2585347411222756,0.6949435188435018,0.04652173107024282
2020-10-12,-0.5430,-0.5380,-0.5270,-0.5460,2.07%,11.45255387853831,6.054871080443263,1.4925749460235238,0.6027659936072794,0.3186774252864875,0.07855657610650126
2020-10-13,-0.5540,-0.5440,-0.5340,-0.5610,2.03%,12.45701513485983,10.665511516854167,0.8774729557335377,0.5190422972858263,0.444396313202257,0.03656137315556407
2020-10-14,-0.5750,-0.5590,-0.5520,-0.5860,3.79%,5.505838257260621,4.174383029341698,1.3197789983823895,0.5005307506600564,0.3794893663037907,0.11997990894385359
2020-10-15,-0.6110,-0.5840,-0.5720,-0.6370,6.26%,4.4955935170874,3.0479351673275232,1.4564710753038526,0.4995103907874889,0.3386594630363915,0.16183011947820583
2020-10-16,-0.6230,-0.6130,-0.6040,-0.6370,1.96%,6.903530941344798,4.507842347957194,1.5886267414316535,0.5310408416419075,0.3467571036890149,0.12220205703320411
2020-10-19,-0.6270,-0.6200,-0.6000,-0.6280,0.64%,10.263976623304188,7.462894693017006,2.2731285262852907,0.5131988311652094,0.3731447346508503,0.11365642631426454
2020-10-20,-0.6030,-0.6270,-0.5900,-0.6330,-3.83%,6.655294259078801,2.21498784981668,1.1297180000692606,0.6655294259078801,0.221498784981668,0.11297180000692605
2020-10-21,-0.5880,-0.5780,-0.5680,-0.6060,-2.49%,7.035375904291868,4.931434942409396,1.0331893172115088,0.5411827618686053,0.3793411494161074,0.07947610132396221
2020-10-22,-0.5680,-0.5860,-0.5560,-0.5980,-3.40%,2.7275708885863423,8.171620033681393,1.1008090553805232,0.22729757404886186,0.6809683361401161,0.09173408794837694
2020-10-23,-0.5720,-0.5710,-0.5450,-0.5840,0.70%,4.934500546194613,9.553640257567167,1.5118592409417033,0.3084062841371633,0.597102516097948,0.09449120255885646
2020-10-26,-0.5710,-0.5880,-0.5520,-0.5970,-0.17%,3.6815348276868463,10.567937761545181,2.7505276324227452,0.2165608722168733,0.6216433977379519,0.1617957430836909
2020-10-27,-0.6120,-0.5760,-0.5660,-0.6150,7.18%,4.139487045817077,4.552618185058236,0.3078949972987175,0.45994300509078634,0.5058464650064707,0.034210555255413055
2020-10-28,-0.6280,-0.6210,-0.6100,-0.6460,2.61%,3.728685067035258,14.741690305992961,2.5296246744692326,0.1775564317635837,0.7019852526663315,0.12045831783186822
2020-10-29,-0.6370,-0.6110,-0.6110,-0.6460,1.43%,7.652217457070947,10.998532785102725,4.349249447695911,0.3327051068291716,0.47819707761316194,0.18909780207373525
2020-10-30,-0.6250,-0.6390,-0.6060,-0.6390,-1.88%,9.362436671741307,10.694455312564969,0.9431081246584654,0.445830317701967,0.5092597767888081,0.04490991069802216
2020-11-02,-0.6380,-0.6260,-0.6070,-0.6390,2.08%,9.04608161188662,8.242954023182392,0.7109646927565336,0.5025600895492567,0.45794189017679954,0.03949803848647409
2020-11-03,-0.6210,-0.6320,-0.6010,-0.6380,-2.66%,3.71493907738477,8.9367387983948,1.3483220525085926,0.2653527912417693,0.6383384855996285,0.09630871803632804
2020-11-04,-0.6380,-0.6450,-0.6150,-0.6710,2.74%,1.329453183338046,6.5360336899757385,0.13451328314840794,0.16618164791725576,0.8170042112469673,0.016814160393550992
2020-11-05,-0.6340,-0.6460,-0.6170,-0.6580,-0.63%,5.011397095397115,8.727262711152434,1.2613400677219033,0.334093139693141,0.5818175140768289,0.08408933784812689
2020-11-06,-0.6170,-0.6370,-0.6010,-0.6470,-2.68%,11.082244961056858,11.080563105642796,0.837191672064364,0.4818367374372547,0.48176361328881717,0.03639963791584191
2020-11-09,-0.5080,-0.6190,-0.4960,-0.6440,-17.67%,5.559965161606669,9.836350988596678,0.603683658875525,0.34749782260041684,0.6147719367872924,0.03773022867972031
2020-11-10,-0.4800,-0.5160,-0.4730,-0.5190,-5.51%,6.806711743585765,10.380562718957663,1.812725469470024,0.35824798650451395,0.5463454062609296,0.09540660365631706
2020-11-11,-0.5030,-0.4830,-0.4560,-0.5140,4.79%,5.08157018199563,8.12990745343268,1.7885227324441075,0.33877134546637533,0.5419938302288453,0.11923484882960717
2020-11-12,-0.5350,-0.5220,-0.4970,-0.5350,6.36%,7.56633560732007,14.18430289067328,2.249361587688327,0.31526398363833624,0.59101262044472,0.09372339948701362
2020-11-13,-0.5480,-0.5460,-0.5300,-0.5620,2.43%,2.30379680916667,6.241766255348921,0.45443703420460224,0.2559774232407411,0.6935295839276578,0.05049300380051136
2020-11-16,-0.5450,-0.5540,-0.5090,-0.5690,-0.55%,1.916201250627637,1.2754467083141208,0.8083520065993071,0.4790503126569092,0.3188616770785302,0.20208800164982677
2020-11-17,-0.5610,-0.5440,-0.5350,-0.5660,2.94%,2.0176184913143516,7.718932677060366,0.26344864536076784,0.20176184913143516,0.7718932677060366,0.026344864536076783
2020-11-18,-0.5540,-0.5770,-0.5440,-0.5790,-1.25%,7.339300527703017,8.584047401323915,1.076652206480503,0.43172356045311866,0.5049439647837597,0.06333248273414724
2020-11-19,-0.5690,-0.5600,-0.5510,-0.5760,2.71%,2.247445966117084,7.281520962715149,0.47103305347263813,0.2247445966117084,0.7281520962715149,0.04710330534726381
2020-11-20,-0.5830,-0.5720,-0.5620,-0.5880,2.46%,5.555851785466075,3.5663700569421053,0.8777779350057244,0.5555851785466075,0.35663700569421053,0.08777779350057244
2020-11-21,-0.5840,-0.5840,-0.5840,-0.5840,0.17%,0.010771467350423336,0.945591390132904,0.04363712668418884,0.010771467350423336,0.945591390132904,0.04363712668418884
2020-11-23,-0.5780,-0.5900,-0.5620,-0.5920,-1.03%,7.482129636220634,5.3412028374150395,2.1766678960993886,0.49880864241470896,0.35608018916100265,0.14511119307329257
2020-11-24,-0.5650,-0.5620,-0.5580,-0.5810,-2.25%,3.256252797320485,8.369358416646719,1.3743888661265373,0.2504809844092681,0.6437968012805169,0.1057222204712721
2020-11-25,-0.5720,-0.5610,-0.5460,-0.5810,1.24%,4.838464313186705,13.079090442508459,3.0824450571089983,0.23040306253270024,0.6228138305956409,0.14678309795757136
2020-11-26,-0.5870,-0.5660,-0.5560,-0.5890,2.62%,4.830973533913493,7.621875759214163,1.5471508828923106,0.34506953813667807,0.5444196970867259,0.11051077734945076
2020-11-27,-0.5850,-0.5880,-0.5730,-0.5950,-0.34%,5.916710773482919,3.7950931768864393,0.2881958894431591,0.5916710773482918,0.37950931768864393,0.02881958894431591
2020-11-30,-0.5710,-0.5860,-0.5620,-0.6000,-2.39%,11.172518492210656,14.938449462875724,0.8890321254730225,0.4137969811929873,0.5532759060324343,0.03292711575826009
2020-12-01,-0.5240,-0.5720,-0.5160,-0.5820,-8.23%,14.714343381579965,13.677535323426127,1.608121476136148,0.49047811271933217,0.4559178441142043,0.05360404920453827
2020-12-02,-0.5210,-0.5180,-0.5050,-0.5320,-0.57%,4.227158008608967,5.030894473195076,0.7419476453214884,0.4227158008608967,0.5030894473195076,0.07419476453214884
2020-12-03,-0.5480,-0.5280,-0.5170,-0.5520,5.18%,2.839235753752291,7.975432775914669,0.18533119279891253,0.25811234125020827,0.7250393432649699,0.016848290254446594
2020-12-04,-0.5430,-0.5570,-0.5350,-0.5660,-0.91%,5.15283874142915,7.794148275628686,1.0530129820108414,0.36805991010208217,0.5567248768306204,0.07521521300077438
2020-12-07,-0.5850,-0.5560,-0.5470,-0.5870,7.73%,15.534669010899961,6.962840670719743,4.502489582635462,0.5753581115148134,0.2578829878044349,0.16675887343094306
