"Date","Price","Open","High","Low","Change %"
"Aug 09, 2022","0.9230","0.8900","0.9640","0.8710","2.90%"
"Aug 08, 2022","0.8970","0.9260","0.9400","0.8650","-6.66%"
"Aug 05, 2022","0.9610","0.8090","0.9640","0.7880","18.79%"
"Aug 04, 2022","0.8090","0.8690","0.8960","0.7880","-7.44%"
"Aug 03, 2022","0.8740","0.8260","0.9140","0.7850","11.76%"
"Aug 02, 2022","0.7820","0.7800","0.8020","0.6780","2.76%"
"Aug 01, 2022","0.7610","0.8180","0.8850","0.7580","-7.76%"
"Jul 29, 2022","0.8250","0.8280","0.9180","0.8030","3.00%"
"Jul 28, 2022","0.8010","0.9440","1.0030","0.7970","-14.61%"
"Jul 27, 2022","0.9380","0.9460","0.9760","0.9200","1.08%"
"Jul 26, 2022","0.9280","1.0180","1.0330","0.9100","-9.90%"
"Jul 25, 2022","1.0300","1.0310","1.0880","1.0140","0.68%"
"Jul 22, 2022","1.0230","1.2230","1.2250","0.9880","-16.15%"
"Jul 21, 2022","1.2200","1.2410","1.3690","1.1950","-3.17%"
"Jul 20, 2022","1.2600","1.2780","1.2950","1.1860","-1.41%"
"Jul 19, 2022","1.2780","1.1920","1.3080","1.1640","5.27%"
"Jul 18, 2022","1.2140","1.1280","1.2430","1.1150","7.62%"
"Jul 15, 2022","1.1280","1.1290","1.1760","1.0710","-4.33%"
"Jul 14, 2022","1.1790","1.1490","1.2600","1.1300","2.97%"
"Jul 13, 2022","1.1450","1.1310","1.2240","1.1250","0.97%"
"Jul 12, 2022","1.1340","1.2460","1.2500","1.0940","-9.28%"
"Jul 11, 2022","1.2500","1.3270","1.3280","1.2190","-7.13%"
"Jul 08, 2022","1.3460","1.2870","1.3500","1.2480","4.26%"
"Jul 07, 2022","1.2910","1.2320","1.3210","1.2330","11.49%"
"Jul 06, 2022","1.1580","1.1920","1.2420","1.0720","-2.44%"
"Jul 05, 2022","1.1870","1.3380","1.3540","1.1770","-11.22%"
"Jul 04, 2022","1.3370","1.2320","1.3520","1.2320","9.05%"
"Jul 01, 2022","1.2260","1.3410","1.4100","1.1630","-10.38%"
"Jun 30, 2022","1.3680","1.5300","1.5300","1.3480","-9.04%"
"Jun 29, 2022","1.5040","1.6290","1.6420","1.4980","-8.01%"
"Jun 28, 2022","1.6350","1.5490","1.6730","1.5350","5.89%"
"Jun 27, 2022","1.5440","1.4400","1.5720","1.4400","7.41%"
"Jun 25, 2022","1.4375","1.4375","1.4375","1.4375","-0.17%"
"Jun 24, 2022","1.4400","1.4420","1.5080","1.3540","0.91%"
"Jun 23, 2022","1.4270","1.6300","1.6610","1.3900","-11.91%"
"Jun 22, 2022","1.6200","1.7700","1.7700","1.5880","-8.06%"
"Jun 21, 2022","1.7620","1.7440","1.7970","1.7120","1.09%"
"Jun 20, 2022","1.7430","1.6580","1.7430","1.6190","4.43%"
"Jun 17, 2022","1.6690","1.7120","1.7870","1.6160","-2.00%"
"Jun 16, 2022","1.7030","1.6410","1.9260","1.6080","3.09%"
"Jun 15, 2022","1.6520","1.7600","1.7730","1.5850","-5.65%"
"Jun 14, 2022","1.7510","1.6340","1.7510","1.5920","7.62%"
"Jun 13, 2022","1.6270","1.4830","1.6370","1.4780","8.32%"
"Jun 10, 2022","1.5020","1.4370","1.5030","1.3840","4.67%"
"Jun 09, 2022","1.4350","1.3570","1.4700","1.3340","5.90%"
"Jun 08, 2022","1.3550","1.3130","1.3680","1.2990","5.28%"
"Jun 07, 2022","1.2870","1.3390","1.3430","1.2750","-2.65%"
"Jun 06, 2022","1.3220","1.2530","1.3340","1.2480","4.09%"
"Jun 03, 2022","1.2700","1.2360","1.2890","1.2250","2.83%"
"Jun 02, 2022","1.2350","1.1830","1.2480","1.1730","4.57%"
"Jun 01, 2022","1.1810","1.1190","1.1840","1.1050","4.79%"
"May 31, 2022","1.1270","1.0550","1.1480","1.0270","7.95%"
"May 30, 2022","1.0440","1.0060","1.0720","0.9970","8.41%"
"May 27, 2022","0.9630","0.9960","1.0040","0.9320","-3.60%"
"May 26, 2022","0.9990","0.9500","1.0100","0.8870","4.61%"
"May 25, 2022","0.9550","0.9720","0.9790","0.9080","0.10%"
"May 24, 2022","0.9540","1.0190","1.0330","0.9400","-6.47%"
"May 23, 2022","1.0200","0.9670","1.0240","0.9300","8.28%"
"May 20, 2022","0.9420","0.9810","1.0010","0.9330","0.21%"
"May 19, 2022","0.9400","1.0330","1.0440","0.9000","-7.11%"
"May 18, 2022","1.0120","1.0510","1.0950","1.0080","-4.17%"
"May 17, 2022","1.0560","0.9400","1.0630","0.9360","12.70%"
"May 16, 2022","0.9370","0.9450","1.0140","0.9260","-0.16%"
"May 14, 2022","0.9385","0.9385","0.9385","0.9385","-0.90%"
"May 13, 2022","0.9470","0.8900","0.9630","0.8740","8.98%"
"May 12, 2022","0.8690","0.9270","0.9310","0.8460","-13.45%"
"May 11, 2022","1.0040","1.0310","1.0920","0.9590","0.10%"
"May 10, 2022","1.0030","1.0910","1.1140","0.9880","-7.81%"
"May 09, 2022","1.0880","1.1350","1.1890","1.0860","-4.31%"
"May 06, 2022","1.1370","1.0370","1.1600","1.0150","8.49%"
"May 05, 2022","1.0480","0.9720","1.0490","0.9090","7.16%"
"May 04, 2022","0.9780","1.0240","1.0360","0.9690","2.52%"
"May 03, 2022","0.9540","0.9560","1.0160","0.9100","-0.93%"
"May 02, 2022","0.9630","0.9420","0.9740","0.9040","3.05%"
"Apr 29, 2022","0.9345","0.8960","0.9525","0.8635","4.41%"
"Apr 28, 2022","0.8950","0.8040","0.9150","0.7700","10.49%"
"Apr 27, 2022","0.8100","0.8290","0.8530","0.7790","1.00%"
"Apr 26, 2022","0.8020","0.8820","0.8910","0.7890","-5.42%"
"Apr 25, 2022","0.8480","0.9740","0.9740","0.8410","-11.94%"
"Apr 22, 2022","0.9630","0.9450","0.9730","0.9180","4.11%"
"Apr 21, 2022","0.9250","0.8570","0.9390","0.8570","7.31%"
"Apr 20, 2022","0.8620","0.9220","0.9440","0.8350","-6.10%"
"Apr 19, 2022","0.9180","0.8400","0.9610","0.8400","9.35%"
"Apr 18, 2022","0.8395","0.8425","0.8425","0.8395","0.00%"
"Apr 15, 2022","0.8395","0.8425","0.8425","0.8395","0.06%"
"Apr 14, 2022","0.8390","0.7720","0.8470","0.7510","8.26%"
"Apr 13, 2022","0.7750","0.7980","0.8610","0.7580","-1.90%"
"Apr 12, 2022","0.7900","0.8250","0.8790","0.7670","-2.83%"
"Apr 11, 2022","0.8130","0.7070","0.8220","0.7070","14.51%"
"Apr 08, 2022","0.7100","0.6750","0.7280","0.6550","4.41%"
"Apr 07, 2022","0.6800","0.6510","0.7220","0.6130","4.94%"
"Apr 06, 2022","0.6480","0.6350","0.6840","0.6190","6.23%"
"Apr 05, 2022","0.6100","0.5290","0.6280","0.5160","17.99%"
"Apr 04, 2022","0.5170","0.5810","0.5860","0.4730","-8.66%"
"Apr 01, 2022","0.5660","0.5800","0.6260","0.5580","3.47%"
"Mar 31, 2022","0.5470","0.6650","0.6710","0.5250","-16.87%"
"Mar 30, 2022","0.6580","0.6240","0.7200","0.6130","2.65%"
"Mar 29, 2022","0.6410","0.6050","0.7410","0.5950","10.14%"
"Mar 28, 2022","0.5820","0.6070","0.6310","0.5560","2.11%"
"Mar 25, 2022","0.5700","0.5250","0.5860","0.4930","8.37%"
"Mar 24, 2022","0.5260","0.4660","0.5550","0.4440","9.81%"
"Mar 23, 2022","0.4790","0.5160","0.5230","0.4640","-5.15%"
"Mar 22, 2022","0.5050","0.4780","0.5300","0.4670","10.02%"
"Mar 21, 2022","0.4590","0.3720","0.4650","0.3720","25.07%"
"Mar 18, 2022","0.3670","0.3990","0.4080","0.3370","-5.41%"
"Mar 17, 2022","0.3880","0.4000","0.4100","0.3520","-1.27%"
"Mar 16, 2022","0.3930","0.3310","0.4030","0.3310","18.73%"
"Mar 15, 2022","0.3310","0.3690","0.3700","0.3150","-11.26%"
"Mar 14, 2022","0.3730","0.2720","0.3790","0.2650","38.15%"
"Mar 11, 2022","0.2700","0.2720","0.3160","0.2470","0.00%"
"Mar 10, 2022","0.2700","0.2090","0.3040","0.1510","41.36%"
"Mar 09, 2022","0.1910","0.1120","0.2150","0.0900","78.50%"
"Mar 08, 2022","0.1070","-0.0240","0.1380","-0.0380","-923.08%"
"Mar 07, 2022","-0.0130","-0.0680","0.0001","-0.1010","-87.13%"
"Mar 04, 2022","-0.1010","0.0110","0.0170","-0.1090","-559.09%"
"Mar 03, 2022","0.0220","0.0140","0.0770","-0.0020","120.00%"
"Mar 02, 2022","0.0100","-0.0680","0.0230","-0.0800","-114.49%"
"Mar 01, 2022","-0.0690","0.1320","0.1430","-0.0720","-143.40%"
"Feb 28, 2022","0.1590","0.1670","0.2130","0.1530","-29.02%"
"Feb 25, 2022","0.2240","0.1700","0.2350","0.1450","30.99%"
"Feb 24, 2022","0.1710","0.2230","0.2230","0.1110","-24.00%"
"Feb 23, 2022","0.2250","0.2330","0.2660","0.2160","-7.41%"
