Date,Price,Open,High,Low,Change %,Change_num
2019-02-11,0.374,0.353,0.375,0.35,9.04%,0.030999999999999972
2019-02-08,0.343,0.371,0.376,0.337,-8.04%,-0.02999999999999997
2019-02-07,0.373,0.402,0.415,0.367,-9.69%,-0.03999999999999998
2019-02-06,0.413,0.412,0.422,0.403,-1.90%,-0.008000000000000007
2019-02-05,0.421,0.427,0.45,0.419,-1.64%,-0.007000000000000006
2019-02-04,0.428,0.428,0.441,0.417,0.23%,0.0010000000000000009
2019-02-01,0.427,0.411,0.43,0.407,3.89%,0.016000000000000014
2019-01-31,0.411,0.429,0.442,0.407,-7.85%,-0.03500000000000003
2019-01-30,0.446,0.451,0.461,0.445,-1.55%,-0.007000000000000006
2019-01-29,0.453,0.45,0.464,0.448,0.22%,0.0010000000000000009
2019-01-28,0.452,0.447,0.471,0.443,2.73%,0.01200000000000001
2019-01-25,0.44,0.428,0.45,0.423,3.77%,0.016000000000000014
2019-01-24,0.424,0.459,0.462,0.424,-9.21%,-0.04300000000000004
2019-01-23,0.467,0.467,0.488,0.463,-2.71%,-0.012999999999999956
2019-01-22,0.48,0.484,0.506,0.479,-4.19%,-0.02100000000000002
2019-01-21,0.501,0.507,0.511,0.494,-1.18%,-0.006000000000000005
2019-01-18,0.507,0.504,0.526,0.492,2.01%,0.010000000000000009
2019-01-17,0.497,0.472,0.498,0.465,2.69%,0.013000000000000012
2019-01-16,0.484,0.476,0.501,0.474,2.98%,0.014000000000000012
2019-01-15,0.47,0.491,0.495,0.464,-4.67%,-0.02300000000000002
2019-01-14,0.493,0.494,0.495,0.47,-1.40%,-0.007000000000000006
2019-01-11,0.5,0.505,0.511,0.485,-2.72%,-0.014000000000000012
2019-01-10,0.514,0.521,0.527,0.499,-3.02%,-0.016000000000000014
2019-01-09,0.53,0.546,0.558,0.519,-2.39%,-0.013000000000000012
2019-01-08,0.543,0.539,0.552,0.534,4.22%,0.02200000000000002
2019-01-07,0.521,0.511,0.526,0.494,2.76%,0.014000000000000012
2019-01-04,0.507,0.482,0.521,0.482,8.80%,0.04099999999999998
2019-01-03,0.466,0.469,0.497,0.461,-2.92%,-0.013999999999999957
2019-01-02,0.48,0.52,0.52,0.459,-12.09%,-0.06600000000000006
2018-12-31,0.546,0.546,0.546,0.546,-0.73%,-0.0040000000000000036
2018-12-28,0.55,0.54,0.55,0.534,3.19%,0.017000000000000015
2018-12-27,0.533,0.531,0.54,0.526,-4.48%,-0.025000000000000022
2018-12-21,0.558,0.548,0.558,0.538,5.08%,0.027000000000000024
2018-12-20,0.531,0.52,0.549,0.514,-3.80%,-0.02100000000000002
2018-12-19,0.552,0.555,0.561,0.541,0.18%,0.0010000000000000009
2018-12-18,0.551,0.549,0.56,0.538,-2.13%,-0.0119999999999999
2018-12-17,0.563,0.558,0.575,0.553,0.90%,0.004999999999999893
2018-12-14,0.558,0.566,0.571,0.549,-3.96%,-0.02299999999999991
2018-12-13,0.581,0.59,0.597,0.557,1.75%,0.010000000000000009
2018-12-12,0.571,0.537,0.573,0.535,5.35%,0.028999999999999915
