Date,Price,Open,High,Low,Change %,Change_num
2018-08-01,0.795,0.757,0.806,0.755,7.14%,0.05300000000000005
2018-07-31,0.742,0.733,0.767,0.719,-2.50%,-0.019000000000000017
2018-07-30,0.761,0.705,0.773,0.698,8.87%,0.062000000000000055
2018-07-28,0.699,0.699,0.699,0.699,-1.41%,-0.010000000000000009
2018-07-27,0.709,0.701,0.731,0.692,1.72%,0.01200000000000001
2018-07-26,0.697,0.714,0.743,0.685,0.00%,0.0
2018-07-25,0.697,0.694,0.722,0.685,-1.55%,-0.01100000000000001
2018-07-24,0.708,0.736,0.755,0.695,-1.80%,-0.013000000000000012
2018-07-23,0.721,0.719,0.742,0.695,3.59%,0.025000000000000022
2018-07-20,0.696,0.646,0.707,0.63,8.24%,0.052999999999999936
2018-07-19,0.643,0.649,0.675,0.639,-0.46%,-0.0030000000000000027
2018-07-18,0.646,0.642,0.67,0.619,0.47%,0.0030000000000000027
2018-07-17,0.643,0.658,0.682,0.632,-2.13%,-0.014000000000000012
2018-07-16,0.657,0.663,0.693,0.633,1.55%,0.010000000000000009
2018-07-14,0.647,0.647,0.647,0.647,2.70%,0.017000000000000015
2018-07-13,0.63,0.658,0.688,0.615,-3.82%,-0.025000000000000022
2018-07-12,0.655,0.687,0.707,0.65,-3.96%,-0.027000000000000024
2018-07-11,0.682,0.68,0.71,0.666,-2.15%,-0.014999999999999902
2018-07-10,0.697,0.686,0.722,0.681,1.16%,0.008000000000000007
2018-07-09,0.689,0.686,0.712,0.673,1.77%,0.0119999999999999
