Date,Price,Open,High,Low,Change %,Change_num
2021-04-20,-0.184,-0.203,-0.184,-0.234,-19.65%,0.04500000000000001
2021-04-19,-0.229,-0.241,-0.218,-0.241,1.78%,-0.0040000000000000036
2021-04-16,-0.225,-0.226,-0.225,-0.251,-7.79%,0.01899999999999999
2021-04-15,-0.244,-0.225,-0.225,-0.256,12.44%,-0.026999999999999996
2021-04-14,-0.217,-0.254,-0.217,-0.259,-8.05%,0.01899999999999999
2021-04-13,-0.236,-0.247,-0.235,-0.255,-5.22%,0.013000000000000012
2021-04-12,-0.249,-0.267,-0.249,-0.28,-4.96%,0.013000000000000012
2021-04-09,-0.262,-0.285,-0.248,-0.289,-8.07%,0.022999999999999965
2021-04-08,-0.285,-0.272,-0.272,-0.314,0.35%,-0.0010000000000000009
2021-04-07,-0.284,-0.291,-0.284,-0.309,-1.39%,0.0040000000000000036
2021-04-06,-0.288,-0.3,-0.277,-0.31,-5.57%,0.017000000000000015
2021-04-01,-0.305,-0.267,-0.266,-0.307,7.77%,-0.02200000000000002
2021-03-31,-0.283,-0.253,-0.253,-0.283,7.60%,-0.019999999999999962
2021-03-30,-0.263,-0.262,-0.253,-0.274,-1.87%,0.0050000000000000044
2021-03-29,-0.268,-0.316,-0.268,-0.329,-12.42%,0.03799999999999998
2021-03-26,-0.306,-0.331,-0.306,-0.344,-7.27%,0.02400000000000002
2021-03-25,-0.33,-0.322,-0.319,-0.353,5.10%,-0.016000000000000014
2021-03-24,-0.314,-0.306,-0.304,-0.328,4.32%,-0.013000000000000012
2021-03-23,-0.301,-0.276,-0.276,-0.309,43.33%,-0.091
2021-03-22,-0.21,-0.278,-0.21,-0.285,-16.00%,0.04000000000000001
2021-03-19,-0.25,-0.246,-0.229,-0.253,13.12%,-0.028999999999999998
2021-03-18,-0.221,-0.23,-0.211,-0.23,6.76%,-0.014000000000000012
2021-03-17,-0.207,-0.264,-0.207,-0.287,-24.18%,0.06600000000000003
2021-03-16,-0.273,-0.271,-0.253,-0.289,6.23%,-0.016000000000000014
2021-03-15,-0.257,-0.254,-0.242,-0.273,5.33%,-0.013000000000000012
2021-03-12,-0.244,-0.273,-0.244,-0.285,-21.04%,0.065
2021-03-11,-0.309,-0.274,-0.274,-0.332,52.22%,-0.10599999999999998
2021-03-10,-0.203,-0.243,-0.203,-0.273,-16.80%,0.04099999999999998
2021-03-09,-0.244,-0.243,-0.243,-0.285,20.79%,-0.04199999999999998
2021-03-08,-0.202,-0.202,-0.202,-0.255,0.50%,-0.0010000000000000009
2021-03-05,-0.201,-0.237,-0.201,-0.27,-24.15%,0.064
2021-03-04,-0.265,-0.247,-0.247,-0.289,3.11%,-0.008000000000000007
2021-03-03,-0.257,-0.29,-0.251,-0.295,2.39%,-0.006000000000000005
2021-03-02,-0.251,-0.256,-0.247,-0.284,26.77%,-0.05299999999999999
2021-03-01,-0.198,-0.238,-0.198,-0.278,0.51%,-0.0010000000000000009
2021-02-26,-0.197,-0.133,-0.133,-0.239,26.28%,-0.04100000000000001
2021-02-25,-0.156,-0.23,-0.156,-0.234,-32.76%,0.07600000000000001
2021-02-24,-0.232,-0.264,-0.226,-0.27,-9.73%,0.024999999999999994
2021-02-23,-0.257,-0.26,-0.236,-0.26,-4.46%,0.01200000000000001
2021-02-22,-0.269,-0.214,-0.214,-0.278,13.98%,-0.03300000000000003
2021-02-19,-0.236,-0.238,-0.236,-0.261,-9.23%,0.02400000000000002
2021-02-18,-0.26,-0.277,-0.259,-0.285,-6.81%,0.019000000000000017
2021-02-17,-0.279,-0.224,-0.224,-0.285,22.37%,-0.05100000000000002
2021-02-16,-0.228,-0.286,-0.228,-0.297,-20.00%,0.05699999999999997
2021-02-15,-0.285,-0.308,-0.282,-0.308,-13.90%,0.04600000000000004
2021-02-12,-0.331,-0.365,-0.33,-0.37,-7.80%,0.02799999999999997
2021-02-11,-0.359,-0.347,-0.345,-0.361,6.85%,-0.022999999999999965
2021-02-10,-0.336,-0.337,-0.322,-0.341,-0.88%,0.0030000000000000027
2021-02-09,-0.339,-0.346,-0.333,-0.354,-5.04%,0.01799999999999996
2021-02-08,-0.357,-0.314,-0.314,-0.363,0.85%,-0.0030000000000000027
2021-02-05,-0.354,-0.376,-0.349,-0.4,-8.76%,0.03400000000000003
2021-02-04,-0.388,-0.404,-0.386,-0.411,-6.05%,0.024999999999999967
2021-02-03,-0.413,-0.41,-0.406,-0.423,-0.96%,0.0040000000000000036
2021-02-02,-0.417,-0.442,-0.417,-0.442,-4.14%,0.018000000000000016
2021-02-01,-0.435,-0.451,-0.433,-0.451,-1.81%,0.008000000000000007
2021-01-29,-0.443,-0.452,-0.429,-0.467,-4.53%,0.02100000000000002
2021-01-28,-0.464,-0.468,-0.456,-0.483,-0.85%,0.0040000000000000036
2021-01-27,-0.468,-0.412,-0.412,-0.491,2.63%,-0.01200000000000001
2021-01-26,-0.456,-0.468,-0.456,-0.478,-2.56%,0.01200000000000001
2021-01-25,-0.468,-0.442,-0.44,-0.476,6.36%,-0.028000000000000025
2021-01-22,-0.44,-0.432,-0.432,-0.456,2.09%,-0.009000000000000008
2021-01-21,-0.431,-0.463,-0.429,-0.465,-6.91%,0.03200000000000003
2021-01-20,-0.463,-0.46,-0.458,-0.468,11.03%,-0.04600000000000004
2021-01-19,-0.417,-0.458,-0.417,-0.463,-10.32%,0.04800000000000004
2021-01-18,-0.465,-0.47,-0.462,-0.481,-1.06%,0.004999999999999949
2021-01-15,-0.47,-0.479,-0.467,-0.487,-1.26%,0.006000000000000005
2021-01-14,-0.476,-0.467,-0.464,-0.491,2.59%,-0.011999999999999955
2021-01-13,-0.464,-0.442,-0.426,-0.471,9.69%,-0.041000000000000036
2021-01-12,-0.423,-0.456,-0.419,-0.456,-0.94%,0.0040000000000000036
2021-01-11,-0.427,-0.478,-0.425,-0.509,-8.37%,0.039000000000000035
2021-01-08,-0.466,-0.468,-0.466,-0.506,-4.70%,0.022999999999999965
2021-01-07,-0.489,-0.492,-0.489,-0.513,1.24%,-0.006000000000000005
2021-01-06,-0.483,-0.49,-0.483,-0.515,-8.17%,0.04300000000000004
2021-01-05,-0.526,-0.525,-0.523,-0.536,0.96%,-0.0050000000000000044
2021-01-04,-0.521,-0.486,-0.485,-0.532,7.20%,-0.03500000000000003
2020-12-30,-0.486,-0.456,-0.456,-0.498,0.62%,-0.0030000000000000027
2020-12-29,-0.483,-0.483,-0.483,-0.486,5.23%,-0.023999999999999966
2020-12-28,-0.459,-0.459,-0.459,-0.469,-1.92%,0.009000000000000008
2020-12-23,-0.468,-0.499,-0.452,-0.499,-4.10%,0.019999999999999962
2020-12-22,-0.488,-0.495,-0.484,-0.5,1.46%,-0.007000000000000006
2020-12-21,-0.481,-0.51,-0.481,-0.524,-3.02%,0.015000000000000013
2020-12-18,-0.496,-0.508,-0.485,-0.508,-2.94%,0.015000000000000013
2020-12-17,-0.511,-0.491,-0.481,-0.521,6.46%,-0.031000000000000028
2020-12-16,-0.48,-0.515,-0.48,-0.515,-6.98%,0.03600000000000003
2020-12-15,-0.516,-0.52,-0.513,-0.523,4.24%,-0.02100000000000002
2020-12-14,-0.495,-0.523,-0.495,-0.53,-2.56%,0.013000000000000012
2020-12-11,-0.508,-0.511,-0.508,-0.533,2.63%,-0.013000000000000012
2020-12-10,-0.495,-0.478,-0.478,-0.508,1.85%,-0.009000000000000008
2020-12-09,-0.486,-0.436,-0.436,-0.515,2.53%,-0.01200000000000001
2020-12-08,-0.474,-0.437,-0.437,-0.487,-0.21%,0.0010000000000000009
2020-12-07,-0.475,-0.458,-0.458,-0.487,7.47%,-0.032999999999999974
2020-12-04,-0.442,-0.489,-0.442,-0.499,-8.49%,0.04099999999999998
2020-12-03,-0.483,-0.492,-0.481,-0.492,2.99%,-0.014000000000000012
2020-12-02,-0.469,-0.443,-0.443,-0.469,1.30%,-0.00599999999999995
2020-12-01,-0.463,-0.471,-0.459,-0.471,2.43%,-0.01100000000000001
2020-11-30,-0.452,-0.449,-0.449,-0.478,1.12%,-0.0050000000000000044
2020-11-27,-0.447,-0.436,-0.436,-0.47,-1.11%,0.0050000000000000044
2020-11-26,-0.452,-0.436,-0.436,-0.46,0.44%,-0.0020000000000000018
2020-11-25,-0.45,-0.407,-0.407,-0.458,2.51%,-0.01100000000000001
2020-11-24,-0.439,-0.437,-0.437,-0.447,-2.23%,0.010000000000000009
2020-11-23,-0.449,-0.417,-0.417,-0.451,0.45%,-0.0020000000000000018
2020-11-20,-0.447,-0.429,-0.429,-0.454,2.76%,-0.01200000000000001
2020-11-19,-0.435,-0.411,-0.411,-0.449,-7.84%,0.03699999999999998
2020-11-18,-0.472,-0.472,-0.465,-0.484,-0.42%,0.0020000000000000018
2020-11-17,-0.474,-0.46,-0.46,-0.479,-1.04%,0.0050000000000000044
2020-11-16,-0.479,-0.484,-0.458,-0.502,-1.03%,0.0050000000000000044
2020-11-13,-0.484,-0.478,-0.478,-0.507,1.68%,-0.008000000000000007
2020-11-12,-0.476,-0.454,-0.44,-0.477,9.93%,-0.04299999999999998
2020-11-11,-0.433,-0.399,-0.399,-0.449,4.59%,-0.019000000000000017
2020-11-10,-0.414,-0.419,-0.402,-0.441,-6.55%,0.029000000000000026
2020-11-09,-0.443,-0.492,-0.441,-0.537,-13.65%,0.07
2020-11-06,-0.513,-0.52,-0.512,-0.534,-1.16%,0.006000000000000005
2020-11-05,-0.519,-0.495,-0.493,-0.53,1.37%,-0.007000000000000006
2020-11-04,-0.512,-0.511,-0.502,-0.544,0.79%,-0.0040000000000000036
2020-11-03,-0.508,-0.499,-0.499,-0.537,1.20%,-0.006000000000000005
2020-11-02,-0.502,-0.548,-0.502,-0.553,-7.55%,0.041000000000000036
2020-10-30,-0.543,-0.553,-0.532,-0.554,-1.81%,0.010000000000000009
2020-10-29,-0.553,-0.521,-0.521,-0.563,1.65%,-0.009000000000000008
2020-10-28,-0.544,-0.53,-0.53,-0.582,3.62%,-0.019000000000000017
2020-10-27,-0.525,-0.502,-0.5,-0.533,4.58%,-0.02300000000000002
2020-10-26,-0.502,-0.508,-0.496,-0.539,-0.99%,0.0050000000000000044
2020-10-23,-0.507,-0.513,-0.502,-0.526,-1.74%,0.009000000000000008
2020-10-22,-0.516,-0.517,-0.516,-0.533,-1.15%,0.006000000000000005
2020-10-21,-0.522,-0.518,-0.515,-0.538,-1.32%,0.007000000000000006
2020-10-20,-0.529,-0.544,-0.529,-0.549,-1.86%,0.010000000000000009
2020-10-19,-0.539,-0.519,-0.519,-0.554,4.05%,-0.02100000000000002
2020-10-16,-0.518,-0.558,-0.518,-0.561,-6.50%,0.03600000000000003
2020-10-15,-0.554,-0.53,-0.53,-0.568,13.99%,-0.06800000000000006
2020-10-14,-0.486,-0.461,-0.461,-0.533,3.40%,-0.016000000000000014
2020-10-13,-0.47,-0.487,-0.47,-0.517,-3.29%,0.016000000000000014
2020-10-12,-0.486,-0.483,-0.483,-0.507,1.67%,-0.008000000000000007
2020-10-09,-0.478,-0.503,-0.478,-0.522,-1.85%,0.009000000000000008
2020-10-08,-0.487,-0.504,-0.487,-0.514,2.10%,-0.010000000000000009
2020-10-07,-0.477,-0.509,-0.477,-0.511,-3.64%,0.018000000000000016
2020-10-06,-0.495,-0.49,-0.486,-0.499,0.41%,-0.0020000000000000018
2020-10-05,-0.493,-0.506,-0.491,-0.512,-0.80%,0.0040000000000000036
2020-10-02,-0.497,-0.513,-0.497,-0.523,-1.19%,0.006000000000000005
2020-10-01,-0.503,-0.5,-0.5,-0.506,3.07%,-0.015000000000000013
2020-09-30,-0.488,-0.52,-0.485,-0.52,-4.31%,0.02200000000000002
2020-09-29,-0.51,-0.503,-0.5,-0.515,2.41%,-0.01200000000000001
2020-09-28,-0.498,-0.463,-0.463,-0.505,-0.40%,0.0020000000000000018
2020-09-25,-0.5,-0.488,-0.478,-0.511,11.36%,-0.05099999999999999
2020-09-24,-0.449,-0.493,-0.449,-0.503,-8.74%,0.04299999999999998
2020-09-23,-0.492,-0.467,-0.467,-0.492,2.07%,-0.010000000000000009
2020-09-22,-0.482,-0.504,-0.475,-0.511,-4.74%,0.02400000000000002
2020-09-21,-0.506,-0.456,-0.456,-0.515,5.64%,-0.027000000000000024
2020-09-18,-0.479,-0.446,-0.446,-0.496,-0.83%,0.0040000000000000036
2020-09-17,-0.483,-0.457,-0.457,-0.493,3.87%,-0.01799999999999996
2020-09-16,-0.465,-0.466,-0.463,-0.488,1.31%,-0.006000000000000005
2020-09-15,-0.459,-0.466,-0.459,-0.475,-2.75%,0.012999999999999956
2020-09-14,-0.472,-0.439,-0.439,-0.48,5.12%,-0.022999999999999965
2020-09-11,-0.449,-0.427,-0.423,-0.463,6.15%,-0.026000000000000023
2020-09-10,-0.423,-0.431,-0.408,-0.472,-3.64%,0.016000000000000014
2020-09-09,-0.439,-0.462,-0.435,-0.482,-4.57%,0.02100000000000002
2020-09-08,-0.46,-0.448,-0.443,-0.484,2.00%,-0.009000000000000008
2020-09-07,-0.451,-0.427,-0.427,-0.467,-3.43%,0.016000000000000014
2020-09-04,-0.467,-0.469,-0.461,-0.481,-4.30%,0.020999999999999963
2020-09-03,-0.488,-0.483,-0.459,-0.488,2.74%,-0.013000000000000012
2020-09-02,-0.475,-0.441,-0.437,-0.482,13.64%,-0.056999999999999995
2020-09-01,-0.418,-0.391,-0.391,-0.429,1.70%,-0.007000000000000006
